pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_AMIDE_BIOSYNTHETIC_PROCESS,1e-10,4.908666666666667e-7,NA,-0.35664020231569565,-1.7357116607100316,680,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, NCL, ACACA, RPS14, RPS23, RPL23, EIF5AL1, EIF5A, RPS19, SAMD4A, RPS7, RPL14, RPL18A, AIMP1, EIF1B, ORMDL2, HNRNPL, RPL13, EIF3G, MRPL45, MRPL16, DAP3, RPS20, HSPB1, MPC1, CPEB2, RPS16, RPL3, RPS3A, MATR3, FXR2, OGFOD1, DHX36, RPSA, TOB1, EIF1, CERS5, MRPS34, GLE1, VIM, ORMDL3, GTPBP2, DPH3, EIF2B2, ST6GALNAC5, DHX9, EIF4A1, AARSD1, RPS27A, EIF3D, NGDN, EIF4A2, DHPS, EIF4EBP2, PINK1, MRPL49, EIF2S2, RPS12, GIGYF2, PYM1, PUM2, MRPL33, MRPL40, AGO1, SLC7A11, MRPL22, RPL35, GGT5, ZC3H15, HABP4, RPL27A, MRPS5, ACO1, RPL28, PPT1, WARS2, DDX3X, MRPL35, DENR, RWDD1, EIF4B, MTIF3, COA3, CNOT3, ZCCHC4, AGO4, TECR, YTHDF1, ACSL1, HACD1, USP16, RPL13A, FOXO3, RPS8, NCBP2, GSPT1, CALR, CNDP2, ST8SIA6, EIF1AX, DAPK1, MAGOH, EIF3K, AKT1, EEF1B2, DAPK3, EEF2, PPP1R15B, TNFRSF1A, MRPS27, RPLP1, MTPN, ACLY, MRPL36, EIF5, ACSL5, EIF3F, RPL37A, UHMK1, PPT2, ACSL3, EIF3CL, EIF3C, EIF2B3, C12orf65, CNOT1, MAPK3, BTG2, EIF2B4, MTRF1L, SPHK2, GEMIN5, LARS2, RPL21, RBM8A, RPL8, AGO3, SPTLC1, PPP1CA, MRPL54, LTN1"
GO_PEPTIDE_BIOSYNTHETIC_PROCESS,1e-10,4.908666666666667e-7,NA,-0.37684345062877167,-1.8009382490053387,557,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, NCL, RPS14, RPS23, RPL23, EIF5AL1, EIF5A, RPS19, SAMD4A, RPS7, RPL14, RPL18A, AIMP1, EIF1B, HNRNPL, RPL13, EIF3G, MRPL45, MRPL16, DAP3, RPS20, HSPB1, CPEB2, RPS16, RPL3, RPS3A, MATR3, FXR2, OGFOD1, DHX36, RPSA, TOB1, EIF1, MRPS34, GLE1, VIM, GTPBP2, DPH3, EIF2B2, DHX9, EIF4A1, AARSD1, RPS27A, EIF3D, NGDN, EIF4A2, DHPS, EIF4EBP2, PINK1, MRPL49, EIF2S2, RPS12, GIGYF2, PYM1, PUM2, MRPL33, MRPL40, AGO1, SLC7A11, MRPL22, RPL35, GGT5, ZC3H15, HABP4, RPL27A, MRPS5, ACO1, RPL28, WARS2, DDX3X, MRPL35, DENR, RWDD1, EIF4B, MTIF3, COA3, CNOT3, ZCCHC4, AGO4, YTHDF1, USP16, RPL13A, FOXO3, RPS8, NCBP2, GSPT1, CALR, CNDP2, EIF1AX, DAPK1, MAGOH, EIF3K, AKT1, EEF1B2, DAPK3, EEF2, PPP1R15B, MRPS27, RPLP1, MTPN, MRPL36, EIF5, EIF3F, RPL37A, UHMK1, EIF3CL, EIF3C, EIF2B3, C12orf65, CNOT1, MAPK3, BTG2, EIF2B4, MTRF1L, GEMIN5, LARS2, RPL21, RBM8A, RPL8, AGO3, PPP1CA, MRPL54, LTN1, DDX39B, EEF1D, LTO1, GCLM, CARS2, SELENOT, RPL24, SERP1, PLD1, PTK2B, ABCF1, DDX1, UNK, IGHMBP2, PLXNB2, AASDH, YBX3, RPS9, IREB2, CNOT6"
GO_TRANSLATIONAL_INITIATION,1e-10,4.908666666666667e-7,NA,-0.538157231069664,-2.253569450869953,154,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, RPS14, RPS23, RPL23, RPS19, RPS7, RPL14, RPL18A, EIF1B, RPL13, EIF3G, RPS20, HSPB1, RPS16, RPL3, RPS3A, RPSA, EIF1, GLE1, EIF2B2, EIF4A1, RPS27A, EIF3D, EIF4A2, EIF4EBP2, EIF2S2, RPS12, RPL35, HABP4, RPL27A, RPL28, DDX3X, DENR, EIF4B, MTIF3, YTHDF1, RPL13A, RPS8, NCBP2, EIF1AX, EIF3K, PPP1R15B, RPLP1, EIF5, EIF3F, RPL37A, UHMK1, EIF3CL, EIF3C, EIF2B3, EIF2B4, RPL21, RPL8, PPP1CA"
GO_PEPTIDE_METABOLIC_PROCESS,3.103073411068734e-10,1.1423964762849544e-6,0.8140358378479079,-0.34803968838941984,-1.6900823541104837,674,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, NCL, RPS14, RPS23, RPL23, EIF5AL1, EIF5A, RPS19, SAMD4A, RPS7, RPL14, RPL18A, AIMP1, EIF1B, HNRNPL, RPL13, EIF3G, MRPL45, MRPL16, DAP3, RPS20, HSPB1, CPEB2, RPS16, RPL3, RPS3A, GSR, MATR3, FXR2, OGFOD1, SPCS1, DHX36, RPSA, TOB1, EIF1, MRPS34, GLO1, GLE1, VIM, GTPBP2, DPH3, EIF2B2, DHX9, EIF4A1, AARSD1, RPS27A, GPX4, EIF3D, NGDN, EIF4A2, DHPS, SEC11C, EIF4EBP2, PINK1, MRPL49, TMED10, EIF2S2, NFE2L1, RPS12, GIGYF2, PYM1, PUM2, MRPL33, MRPL40, AGO1, SLC7A11, MRPL22, RPL35, GGT5, ZC3H15, HABP4, RPL27A, MRPS5, ACO1, RPL28, WARS2, DDX3X, MRPL35, DENR, RWDD1, SPCS2, CPE, EIF4B, MTIF3, EFNA1, PSENEN, ENPEP, COA3, CNOT3, ZCCHC4, AGO4, YTHDF1, IDE, USP16, RPL13A, FOXO3, RPS8, NCBP2, GSPT1, CALR, ETHE1, CNDP2, EIF1AX, DAPK1, MAGOH, EIF3K, AKT1, EEF1B2, DAPK3, EEF2, PPP1R15B, MRPS27, RPLP1, MTPN, ERO1B, MRPL36, EIF5, EIF3F, RPL37A, UHMK1, EIF3CL, EIF3C, EIF2B3, C12orf65, CLU, CNOT1, MAPK3, BTG2, EIF2B4, MTRF1L, XPNPEP1, GEMIN5, LARS2, RPL21, RBM8A, RPL8, AGO3, PPP1CA, MRPL54, LTN1, ECE1, DDX39B, MGAT3, EEF1D, LTO1, GCLM, CARS2, SELENOT, RPL24, SERP1, PLD1, PTK2B, ABCF1, DDX1, UNK, IGHMBP2, PLXNB2, AASDH, NTRK2, YBX3, RPS9, IREB2, CNOT6"
GO_PROTON_TRANSMEMBRANE_TRANSPORT,1.0031513818992163e-9,2.9544814499695717e-6,0.7881868108002371,-0.5634409247830486,-2.2488810873183587,109,"ATP6V0C, COX4I1, MT-ATP6, MT-CO1, ATP5MF, ATP1A2, VPS9D1, COX7A2L, ATP6V1A, MT-CO2, MT-CYB, COX6A1, CYC1, ATP5MGL, ATP5MG, SLC4A10, ATP6V1E1, ATP5PO, ATP6V0B, ATP6V1C1, CLCN3, ATP6V0E2, NDUFA4L2, ATP5F1A, ATP1A1, ATP6V0E1, PHB2, COX10, CHP1, ATP5PF, COX7B, COX4I2"
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,1.5106521876485342e-9,3.707644019218719e-6,0.7881868108002371,-0.6307174803747158,-2.370746826633196,72,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, RPS14, RPS23, SEC61A2, RPL23, RPS19, RPS7, RPL14, RPL18A, SSR3, RPL13, RPS20, RPS16, RPL3, RPS3A, RPSA, ARL6IP1, RPS27A, RPS12, RPL35, RPL27A, RPL28, SSR1, RPL13A, RPS8, RPLP1, RPL37A, SEC61B, SRP54, RPL21, RPL8"
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,2.919970569635327e-9,6.142783801207118e-6,0.7749390301364363,-0.28800656046301504,-1.4638584877904957,1407,"RPS24, RPS11, RPL5, RPL6, MT-ATP6, RPL27, RPL10A, GALNT17, PIGK, ATP5MF, NCL, ACACA, GOLGA7, VPS9D1, RPS14, RPS23, PGRMC1, MT-CO2, RPL23, EIF5AL1, EIF5A, RPS19, SAMD4A, RPS7, GPC6, CYC1, RPL14, RPL18A, AIMP1, SLC44A5, EIF1B, GLUL, ATP5MGL, ATP5MG, PDGFRB, ORMDL2, VPS35, ENO1, HNRNPL, EPO, RPL13, EIF3G, MRPL45, MRPL16, DAP3, RPS20, HSPB1, ALDOA, MPC1, CPEB2, RPS16, RPL3, RPS3A, GALNT15, CAPN2, MATR3, FXR2, OGFOD1, DHX36, ATP5PO, RPSA, TOB1, EIF1, CERS5, MRPS34, GLE1, VIM, APBB1, MAN1B1, MGAT1, ORMDL3, GALNT10, ITGAV, HBEGF, ADCY8, IL15, GTPBP2, DPH3, EIF2B2, SLC1A3, ST6GALNAC5, DHX9, WDR45B, EIF4A1, LPIN1, CHPF2, AARSD1, WDR45, DAD1, RPS27A, GUCY1A1, EIF3D, NGDN, CHST9, EIF4A2, DCAKD, STT3B, DHPS, BCAN, EIF4EBP2, PINK1, MRPL49, EIF2S2, B3GALNT2, ATP5F1A, NFE2L1, RPS12, GIGYF2, PYM1, PUM2, MRPL33, DOLK, KYAT1, MRPL40, AGO1, SLC7A11, MRPL22, RPL35, GGT5, ZC3H15, HABP4, RPL27A, MRPS5, ACO1, MTHFR, COG7, RPL28, PPT1, ALAS1, WARS2, DDX3X, MPDU1, CHST2, MRPL35, FUT11, SDC2, DENR, RWDD1, COX10, HSPG2, EIF4B, MTIF3, CTNNB1, OAZ2, TMTC1, COA3, CNOT3, PRKD3, GATM, ZCCHC4, POFUT1, AGO4, TECR, AMPD3, HIF1A, YTHDF1, ACSL1, HACD1, USP16, HS3ST3A1, CHP1, RPL13A, PDXK, ATP5PF, SMOX, FOXO3, ACADM, RPS8, NCBP2, GSPT1, CALR, CNDP2, ITM2A, ST8SIA6, RPN2, HACD4, EIF1AX, BCL10, DAPK1, MAGOH, EIF3K, AKT1, SEC24A, EEF1B2, DAPK3, MTAP, EEF2, SGPP1, TMTC4, PPP1R15B, GPC5, GALNT1, TNFRSF1A, MRPS27, POMGNT1, DDOST, RPLP1, GMPR2, GUCY1B1, MTPN, DPY19L1, STOML2, ACLY, MRPL36, RPN1, EIF5, ACSL5, SAT1, EIF3F, RPL37A, UHMK1, PPT2, TYW5, LPIN2, ACSL3, TRAK1, EIF3CL, EIF3C, EIF2B3, C12orf65, GPC3, GMPS, CNOT1, MAPK3, SDF2, VANGL2, EXT2, BTG2, EIF2B4, MTRF1L, AZIN2, AK4, B4GALT4, SPHK2, GEMIN5, FOLR2, LARS2, RPL21, RBM8A, ZDHHC1, RPL8, AGO3, SPTLC1, PPP1CA, CSPG5, MRPL54, LTN1, PIGT, NPR1, PHLDA1, PIGU, RAB3GAP2, DDX39B, MGAT3, EEF1D, LTO1, ZDHHC17, DGUOK, CHPT1, B3GNT2, PANK2, CKMT1B, CKMT1A, MTRR, GCLM, CARS2, ZDHHC14, SELENOT, RPL24, SERP1, PLD1, PTK2B, ST3GAL2, ACER2, ABCF1, HNRNPK, DDX1, GOT1, UNK, DPM2, IGHMBP2, PLXNB2, NUS1, SLC25A12, AASDH, ALDH7A1, PIGV, ZDHHC4, APOBEC1, YBX3, RPS9, IREB2, ALG2, CNOT6, AP2A1, SLC39A8"
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN,4.831295560280034e-9,8.893207302585472e-6,0.7614608014455848,-0.8632693832421222,-2.4084775745868687,19,"ATP6V0C, MT-ATP6, ATP5MF, ATP5MGL, ATP5MG, ATP5PO, ATP6V0B, ATP6V0E2, ATP6V0E1, ATP5PF"
GO_RIBOSOMAL_SUBUNIT,1.5005401876628328e-8,2.2096954803522873e-5,0.7337619883564803,-0.5026706171870079,-2.1026422456465688,150,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, RPS14, RPS23, RPL23, RPS19, RPS7, RPL14, RPL18A, RPL13, MRPL45, MRPL16, DAP3, RPS20, RPS16, RPL3, RPS3A, FXR2, RPSA, MRPS34, RPS27A, MRPL49, RPS12, MRPL33, MRPL40, MRPL22, RPL35, RPL27A, MRPS5, RPL28, DDX3X, MRPL35, RPL13A, RPS8, MRPS27, RPLP1, NDUFAB1, MRPL36, RPL37A, C12orf65, RPL21, RPL8, MRPL54"
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,1.4960001260885797e-8,2.2096954803522873e-5,0.7337619883564803,-0.5831105446830247,-2.2497051692015058,84,"RPS24, RPS11, RPL5, RPL6, RPL27, RPL10A, RPS14, RPS23, SEC61A2, RPL23, RPS19, RPS7, RPL14, RPL18A, SSR3, RPL13, RPS20, RPS16, RPL3, RPS3A, SPCS1, RPSA, RPS27A, RPS12, RPL35, RPL27A, RPL28, SPCS2, RPL13A, RPS8, RPLP1, RPL37A, SEC61B, SRP54, RPL21, RPL8"
