pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_CELL_PROJECTION_ORGANIZATION,1.1090552055107906e-6,0.01634525561881803,0.6435518361507222,-0.27301989162022733,-1.3573578791751788,1386,"PRNP, UNC5D, PSEN1, PIK3CB, PTPRO, RAPGEF2, DTNBP1, TTLL3, PLD1, GSN, SYT1, CTHRC1, PIK3CA, NOTCH1, CDH13, ALMS1, ZSWIM5, ATCAY, STMN3, CFL1, ARMC9, DNM3, FYN, GOLGA4, MAPT, DZIP1L, KIF5A, USP9X, CNTNAP2, CAMK2A, FMR1, CC2D2A, YWHAG, VAV2, DMTN, TRIO, SEMA3A, HTT, PLXNA2, MCF2, FXR2, GRIN2B, GRIN1, RELN, CDK16, NFASC, OFD1, SLC9A6, ARFGEF1, NDE1, CYLD, ARHGEF7, CAPZB, MYCBP2, IFRD1, RPGR, SYNGAP1, CNTRL, CEP164, IFT52, CTTN, TUB, SEMA5A, ACTR1A, MYO10, STX3, FBXO38, DYNC2H1, MYH10, LZTS3, CPEB3, SHTN1, UBE4B, CD2AP, PREX1, BMPR2, DSCAML1, INPP5F, CAMK1, EEF2K, EXT1, TRIOBP, GORAB, PLCG1, MTR, CYFIP1, FNBP1L, IFT172, CAMSAP2, LMTK2, CUX1, TBC1D7, SHC3, PLXNB3, MDM2, OPHN1, PLXNC1, CEP120, CLUAP1, NUP85, CTNNA1, WDR11, TMEM80, STK24, WASF2, LIMA1, CDC42EP1, SCARB2, EPO, TMEM216, ARID1B, PLEK, RHOU, DAG1, ZEB2, PLCE1, RCC2, BSG, CREB3L2, PRKCQ, NCK2, PPP1R9A, STK36, SRGAP2C, SRGAP2, MARK4, CUX2, RNF157, ARF1, SMO, KDM1A, ITGA8, FGD1, ARHGEF4, NEURL1, NEGR1, DEF8, EPHA10, ARHGAP24, ODF2, TAOK3, DOCK11, PIP5K1A, TIAM1, LRP8, PPP1R16B, EPHA5, NRP2, ABLIM3, TENM3, EPS8L1, SETX, FRYL, PPP3CA, VAV3, RAP1A, ENAH, TNR, FUT9, MAP4K4, CHN1, MECP2, BCL11B, DAB1, HAUS2, KANK1, TTC17, INTU, PTEN, UNC13A, HECW2, DVL2, CEP63, TRIP11, NPTN, SPTAN1, PQBP1, TTC8, CEP250, OPA1, SOS1, POC1A, PFN2, DSCAM, CRKL, DNAH17, STAP1, SRC, MARK1, MANF, CDC42EP3, FUZ, EP300, IST1, RUFY3, FBXO45, MYO16, RBFOX2, PDPN, PTPN9, SPATA13, SPTBN4, PAX6, NRXN3, PRKCA, ATP8A2, PAK3, ATP1A3, HRAS, ABL2, ACTL6B, DYNLL2, UST, PLPPR5, TRAK2, AKAP9, NECTIN1, ADCY1, ABCC4, SLC25A46, EPS8, CDKL3, BLOC1S5, ITGA6, EIF2AK4, TBC1D32, SDC2, HECW1, NOTCH2, FGD4, ARSB, DAB2IP, CACNG7, JUN, FLRT3, ANO6, ROBO2, TRAK1, PTPDC1, GFRA2, TCTN3, ACTR3, BBS12, CNP, WNT7B, CPLANE1, MEF2C, EFHC2, TBC1D23, ADCY6, POU3F2, CELSR2, WWTR1, TMEM108, BBS4, TNIK, SAMD14, RAB8A, SPAG16, FBF1, ULK2, RAB23, IFT46, GRB2, CFAP54, MAP1A, NTNG1, SPOCK1, B3GNT2, MAPK6, IGF1R, AKIRIN1, WTIP, CEP192, CEP19, SDK1, TGFBR1, C9orf72, FLRT1, KIF19, NUMB, ARHGDIA, P2RX7, SH3YL1, ARL13B, SNX3, IGSF9, SLIT2, TMEFF1, CKAP5, NUMBL, CENPJ, ARPC2, STXBP1, APBB2, BBS7, RAB3A, MTSS1, FARP1, EPHA3, TTC25, NUDCD3, STMN4, PKD2, SEMA4A, NEK1, ARF4, CFLAR, SLITRK5, HAUS8, CDK5RAP2, CTNND2, GSK3B, APP, TBC1D24, TPGS1, PRKN, TGFB3, WASF3, KIFAP3, KREMEN1, TTLL1"
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,3.945989528132759e-6,0.0290779968328103,0.610526878385931,-0.3313712317166066,-1.5394026252611415,464,"FAM13B, RAPGEF2, ARHGEF11, ELMO1, DENND4C, RASA1, RAPGEF3, PLD1, ITPKB, NOTCH1, CDH13, STMN3, CFL1, VAV2, TRIO, KRIT1, MCF2, ARHGAP42, ARFGEF3, RELN, ARFGEF1, NUCB1, ARHGEF7, SYNGAP1, RIN2, TNFAIP1, SHTN1, CD2AP, ARHGEF10, PREX1, AKAP13, RAB9A, CAVIN4, CYFIP1, DOCK4, RASA2, AGTR1, SHC3, OPHN1, MADD, WASF2, CDC42EP1, EPO, ARRB1, RHOU, PLCE1, SIPA1L2, F2RL2, ARHGEF25, SRGAP2, FGF2, KSR2, RASGEF1B, FGD1, ARHGEF4, ARHGAP24, NRAS, ARFGEF2, DOCK11, TIAM1, MAPK14, EPS8L1, ARHGAP5, VAV3, RAP1A, SIPA1L3, MAP4K4, CHN1, DAB1, ARHGEF3, KANK1, ERBIN, LRRC59, SOS1, RRAS2, ARHGAP23, NISCH, CRKL, SRC, SQSTM1, CDC42EP3, PDPN, RAB15, HRAS, ABL2, SCAI, RHOT1, EPS8, RAB18, NOTCH2, FGD4, DAB2IP, JUN, CCDC88C, ARHGAP1, ARHGAP10, NF1, NRG1, GRB2, MAPRE2, USP50, CTNNAL1, ARHGDIA, SLIT2, ARHGAP22, USP28, GPR18, RAPGEF4, DOCK1, DNAJA3, SIAH2, ABR"
HP_HYPERACTIVITY,8.689663676995035e-6,0.032017065817888206,0.5933254763964051,-0.3523133505897944,-1.590827848067478,353,"PRNP, ATR, GRIN2D, KMT2A, DPP6, WASHC4, PIK3CA, MED13, ZC3H14, GABRA1, CPLX1, GABRG2, CLIP2, USP9X, CNTNAP2, CAMTA1, FMR1, YWHAG, TRIO, HTT, TET3, PRKAR1A, CLTC, HCN1, CXorf56, SYNGAP1, JMJD1C, IKBKG, DCPS, GTF2IRD1, AASS, SMARCC2, GATAD2B, OPHN1, ST3GAL3, TLK2, HIRA, EDC3, FBXO11, PNKP, ALDH5A1, CUX2, ARF1, ATRX, FGD1, ZDHHC9, PPP3CA, METTL23, ATP6V1A, CHD2, NFIX, MECP2, SLC13A5, COMT, EEF1A2, CRKL, BMPR1A, PHIP, EP300, PGAP1, GRIN2A, PAK3, KCNA2, ACTL6B, CACNA1A, MED12, GTF2I, ASH1L, GNB5, SHROOM4, DYM, SYP, RPS6KA3, AMT, KCNA1, TRAK1, SYNJ1, TNIK, DPH1, MED13L, DYRK1A, NECAP1, STXBP1, NDP, ADSL, ATP1A1, SEMA4A, HUWE1, SMC1A, TSHR, TBC1D24, TSC2, TRIP12, SETD5, PRKCG, BAZ1B, NOP56, GABRA2, THRB, GNE, GCSH, PMS2, ANK3, FRRS1L, SLC1A4"
GO_CALCIUM_MEDIATED_SIGNALING,7.042688653887532e-6,0.032017065817888206,0.610526878385931,-0.4253324120474248,-1.764162145533542,164,"PRNP, GRIN2D, EIF2AK3, ZMPSTE24, CDH13, NFATC3, MAPT, CAMTA1, DMTN, HTT, GRIN2B, GRIN1, AKAP6, MCOLN1, PDPK1, PLCG1, AGTR1, RCAN1, PLEK, PLCE1, ERBB3, PPP1R9A, HOMER2, CX3CR1, KSR2, PTPRJ, FKBP1A, PPP3CA, CHRM3, MCU, ATP2B4, CALM2, TPCN2, GRIN2A, SPPL3, NRG1, SAMD14, NUDT4, P2RX7, NCALD, PRKAA1"
GO_CELL_JUNCTION_ORGANIZATION,1.4137758312097111e-5,0.04167245640073745,0.5933254763964051,-0.30343163086488417,-1.445326527938774,618,"PRNP, PSEN1, PTPRO, RAPGEF2, DNER, CTNND1, CDH13, GABRA1, CFL1, DNM3, GABRG2, FYN, CNTN5, CLDN34, MAPT, DMTN, IKBKB, CACNB4, GRIPAP1, GRIN2B, GRIN1, RELN, NFASC, SLC9A6, ERC2, CADM3, IGSF21, ARHGEF7, LAMC1, SYNGAP1, SYNDIG1, ASIC2, CTTN, LRFN1, CSK, MYH10, LZTS3, CAMK1, PDPK1, EEF2K, INA, CYFIP1, NOS1AP, PARD6G, DST, OPHN1, CLASP2, SNCA, CTNNA1, LIMCH1, WASF2, CLDN10, CLSTN2, REST, DAG1, RCC2, PPP1R9A, CX3CR1, EGLN1, CUX2, ARF1, FNTA, NEURL1, NRXN2, TLN1, PIP5K1A, TIAM1, SYN1, LRP8, NRP2, MAPK14, PTPRJ, INAVA, PIP5K1C, RAP1A, TNR, MAP4K4, MECP2, PTEN, UNC13A, SDK2, NPTN, OPA1, ZDHHC2, PFN2, DSCAM, CRKL, SLK, SRC, CDH22, FBXO45, ADD2, PRKCA, PAK3, NECTIN1, SLC25A46, CLN3, LIMS2, PARD6A, CDH19, ITGA6, UNC13B, DAB2IP, COL16A1, TJP1, CHMP2B, FLRT3, ROBO2, COL4A1, WNT7B, MEF2C, PPFIBP2, FERMT2, NRG1, TMEM108, IGSF9B, FMN1, IL1RAP, FBF1, UTRN, NTNG1, MAPRE2, IGF1R, CAMKV, SEZ6L, SDK1, CADM1, TGFBR1, NUMB, TEK, IGSF9, HIPK1, NUMBL, TLN2, SVEP1, MPP5, ADGRL3, ARHGAP22, RAB3A, FARP1, EPHA3, MPP7, DNAJA3, SEMA4A, ARF4, PLEKHA7, SLITRK5, CTNND2, APP, TGFB3, WASF3"
GO_MHC_CLASS_I_PROTEIN_COMPLEX,2.840537517826169e-5,0.05980548848246012,0.5756102610711286,0.9153754984864778,1.989869485239849,8,"HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G"
GO_CELL_PROJECTION_ASSEMBLY,2.7334818413049983e-5,0.05980548848246012,0.5756102610711286,-0.3127747981586925,-1.4657256745818055,509,"PTPRO, RAPGEF2, TTLL3, PLD1, GSN, NOTCH1, CDH13, ALMS1, ARMC9, DNM3, DZIP1L, FMR1, CC2D2A, YWHAG, VAV2, DMTN, HTT, FXR2, OFD1, NDE1, CYLD, ARHGEF7, CAPZB, RPGR, CNTRL, CEP164, IFT52, CTTN, ACTR1A, MYO10, DYNC2H1, MYH10, SHTN1, CD2AP, GORAB, CYFIP1, FNBP1L, IFT172, TBC1D7, PLXNB3, OPHN1, CEP120, CLUAP1, NUP85, WDR11, TMEM80, WASF2, CDC42EP1, TMEM216, ARID1B, RHOU, PLCE1, RCC2, NCK2, PPP1R9A, STK36, SRGAP2C, SRGAP2, MARK4, FGD1, ARHGEF4, NEURL1, DEF8, ARHGAP24, ODF2, DOCK11, PIP5K1A, PPP1R16B, ABLIM3, EPS8L1, VAV3, HAUS2, KANK1, INTU, CEP63, TRIP11, TTC8, CEP250, POC1A, PFN2, DNAH17, STAP1, SRC, CDC42EP3, FUZ, SPATA13, HRAS, DYNLL2, PLPPR5, AKAP9, ABCC4, EPS8, ITGA6, TBC1D32, FGD4, ANO6, PTPDC1, TCTN3, ACTR3, CPLANE1, CELSR2, WWTR1, BBS4, TNIK, RAB8A, SPAG16, FBF1, RAB23, IFT46, CFAP54, AKIRIN1, CEP192, CEP19, TGFBR1, P2RX7, SH3YL1, ARL13B, SLIT2, CKAP5, CENPJ, ARPC2, BBS7, MTSS1, TTC25, NUDCD3, NEK1, HAUS8, CDK5RAP2, TPGS1, TGFB3, WASF3, KIFAP3, TTLL1, GALNT11, CEP97, C2CD3, CEP72, DNAAF5, ARFIP2, SPATA6, KIF3B"
GO_MHC_PROTEIN_COMPLEX,1.2746882974749366e-4,0.06262118709395205,0.5188480777437918,0.8215313039189024,1.9837352873913972,12,"HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, HLA-DMA"
GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,1.0318485470670968e-4,0.06262118709395205,0.5384340963099162,0.5353294220201003,1.9103167107404218,66,"APOE, RACK1, SIRT4, FGF1, SCAP, STARD4, CNEP1R1, PLA2G6, CREB1, PPARGC1A, NSMAF, SIRT3, SPHK2, SLC27A1, ADM, HTR2C, MID1IP1, LPGAT1, NR1H2, RDH10, ANXA1"
GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,1.266717070359016e-4,0.06262118709395205,0.5188480777437918,0.494325576724004,1.8058410981029613,76,"PSMB2, PSMD4, PSMB7, UBE2E1, CDC16, UBB, PSMD12, CDC26, PSMA2, PSMA3, PSMA4, PSMD2, PSME3, ANAPC15, PSMB5, BUB3, PSMD8, PSMD11, PSMA1, PSMD1, PSMD13, CUL3, UBC, PSMC5, PSMC2, PSME1, ANAPC16, ANAPC7, PSMC1, BUB1B"
