pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,1.393701170624941e-9,2.0547336358523504e-5,0.7881868108002371,-0.5850859723205805,-2.3115471150415488,84,"RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, PMM1, RPL18A, RPL3, RPL39, SEC62, SRPRB, RPS11, RPLP2, RPS17, SRP14, RPL21, RPS12, TRAM1, CHMP4B, TRAM1L1, RPS23, RPS9, RPL13, RPS3A, SRPRA, RPL27, RPSA, RPLP1, SRP72, RPL11, RPL18, RPL29, RPS7"
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,4.378902794234822e-9,3.227908194770199e-5,0.7614608014455848,-0.6095168080921942,-2.3366299630649734,72,"RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, RPL18A, RPL3, RPL39, SEC62, RPS11, RPLP2, RPS17, SRP14, RPL21, RPS12, TRAM1, TRAM1L1, RPS23, RPS9, RPL13, RPS3A, SRPRA, RPL27, RPSA, RPLP1, SRP72, RPL11, RPL18, RPL29, RPS7"
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,6.9057591845846895e-9,3.393720255277736e-5,0.7614608014455848,-0.5361408143177455,-2.2161215740091857,110,"RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, PMM1, RPL18A, RPL3, RPL39, SEC62, SRPRB, RPS11, RPLP2, OS9, RPS17, SRP14, RPL21, RER1, RPS12, TRAM1, CHMP4B, TRAM1L1, RPS23, GABARAPL2, RPS9, RPL13, RPS3A, SRPRA, RPL27, RPSA, RPLP1, SRP72, RPL11, RPL18, RPL29, GJA1, KDELR2, RPS7, INSIG1, RPL8, BCAP31, RPL23, HSPA5"
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,9.57117491068878e-8,3.527695792707117e-4,0.7049757151672383,-0.5408451589062395,-2.1816243831249653,92,"RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, RPL18A, RPL3, RPL39, RPS11, RPLP2, RPS17, RPL21, SKIV2L, RPS12, RPS23, RPS9, RPL13, RPS3A, UPF3A, RNPS1, EIF4A3, RPL27, RPSA, GSPT2, PNRC2, RPLP1, RPL11, RPL18, RPL29, NCBP2, HELZ2, RPS7, ETF1, EXOSC10, RPL8"
GO_TRANSLATIONAL_INITIATION,5.209732609630859e-7,0.001536141757275755,0.6594443980379349,-0.4503585306496759,-1.9733334708774517,154,"POLR2G, RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, RPL18A, RPL3, RPL39, EIF4A1, RPS11, LTO1, RPLP2, UHMK1, RPS17, EIF3CL, EIF3C, RPL21, EIF3F, ALKBH1, RPS12, EIF3A, RPS23, EIF4E, EIF2B4, GLE1, RPS9, RPL13, RPS3A, EIF3K, EIF2S1, EIF1AX, DDX3X, EIF2AK2, RPL27, RPSA, DDX1, ABCE1, EIF1AD, RPLP1, RPL11, RPL18, RPL29, NCBP2, LARP1, RPS7"
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,7.730450322072719e-7,0.0018995004849719681,0.6594443980379349,-0.6773947209107168,-2.2643802159899766,37,"RPL27A, RPL5, RPL35, RPL4, RPL18A, RPL3, RPL39, RPLP2, RPL21, RPL13, RPL27, RPLP1, RPL11, RPL18, RPL29"
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,9.553938112718917e-7,0.002012195851368786,0.6435518361507222,-0.4288727138955577,-1.9088270606831061,175,"POLR2G, RPL27A, RPL5, RPL35, RPS20, EXOSC3, RPL4, RPS28, RPL18A, RPL3, RPL39, NOCT, ZC3H12A, CNOT8, RPS11, LSM3, RPLP2, RPS17, LSM5, RPL21, LSM6, SKIV2L, RPS12, LSM7, RPS23, RPS9, RPL13, RPS3A, HBS1L, UPF3A, RNPS1, EIF4A3, RPL27, RPSA, EXOSC1, EDC3, GSPT2, PNRC2, AGO1, RPLP1, BTG2, RPL11, RPL18, RPL29, NCBP2, DIS3, HELZ2, RPS7, ETF1, GTPBP2, EXOSC10, NT5C3B, RPL8"
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,1.1255189955528316e-6,0.0020741908189294243,0.6435518361507222,-0.2871746102738107,-1.4691241224643783,857,"UBB, KPNB1, RPL27A, RPL5, RPL35, MAP1A, NUP155, RPS20, RPL4, TOR1A, RPS28, HSP90AB1, PAQR3, PMM1, ARFRP1, RPL18A, RPL3, RPL39, SH3BP4, SEC62, PEX19, SRPRB, TULP2, BAX, CSE1L, RPA2, ZC3H12A, CENPQ, ZNF423, CRIPT, RPS11, RPAIN, HAX1, ARL1, RPLP2, LMAN1, OS9, RPS17, SRP14, PDCD5, RPL21, CALY, ABLIM3, TOMM40, TP53BP2, RAB11A, RER1, RPA1, AUP1, MSH2, ZBTB16, DCLK2, CCT2, RBM22, SUN1, STAM, BCL2, VPS35, ABHD17C, NOLC1, EFCAB7, TOPORS, AIP, RPS12, ARL2BP, GOLGB1, LGI1, PPP1R10, UBXN2B, TRAM1, YWHAB, LAMP1, TUB, NUP214, MBTPS1, STAT3, INTS13, CACNG4, CHMP4B, LEMD2, FAM83H, TRAM1L1, NXT2, RPS23, POM121C, POM121, GABARAPL2, CALR, YWHAG, RPS9, GLIS2, RAD21, IDE, GAS8, RPL13, SH3GLB1, RPS3A, ACAA1, FIS1, TBRG1, CHGA, TPP1, SMURF1, NAGPA, ATP13A2, KPTN, DDX3X, ZBTB7A, SRPRA, BBS2, MON1A, TRAPPC12, PINK1, SCRIB, NUP107, AKT1, SREBF1, SUMO1, DNAJC19, TIMM22, JUP, TAF8, GSG1L, VTI1B, EZR, GCC2, IPO9, RPL27, RHOU, HIKESHI, LMNA, NFKBIA, RPSA, DDX1, LAMTOR5, RAB8B, TNPO2, OTUD7B, TIMM10B, MLYCD, DLG4, PACSIN2, TSC2, TTBK2, PKIG, HRAS, MAGED1, NOL8, RPLP1, CHMP7, DNAJB6, IFT20, SRP72, HK2, ZDHHC1, RAB11FIP3, RPL11, RPL18, PITRM1, RPL29, GJA1, CHCHD4, MAU2, DNAJC15, DHX9, TIMM17A, CD81, KDELR2, RPS7, WRAP73, E2F1, SORL1, NF2, RUVBL2, GGA1, INSIG1, BBS9, PARD6A, BARD1, ARL5A, SNUPN, IK, CACNG8, SESN2, ATG13, RPL8, PEX13, BICD1, PEX6, SOX9, TRIM8, SORT1, BCAP31, AGPS, DZIP1L, BUB3, CENPA, RB1, AP4M1, PES1, RPL23, IPO5, TFDP1, HSPA5, MID2, ATRX, CPE, TMEM107, VPS41, NDUFA13, TOMM70, NCOA4, HK1, SREBF2, LRWD1, CACNG7, LONP2, IPO13, BICD2, TSPAN17, PEX3, UBE2L3, PPP3R1, GSTK1, NGFR, GOSR2, RANGAP1, RIPOR1, PTTG1IP, ARIH2, RPL26, DAG1, TULP3, SYK, SEC61A1, PEX5L, TINF2, TMEM30A, SGTA, TIMM13, MAPRE3, RPS8, ABRA, XPA, RPL23A"
GO_CYTOSOLIC_RIBOSOME,1.909415200134143e-6,0.0031278342550641854,0.6272567397185284,-0.5407589994568588,-2.0953117039349913,76,"RPL27A, RPL5, RPL35, RPS20, RPL4, RPS28, RPL18A, RPL3, RPL39, RPS11, RPLP2, RPS17, RPL21, RPS12, RPS23, RPS9, RPL13, RPS3A, DDX3X, EIF2AK2, RPL27, RPSA, RPLP1, RPL11, RPL18, RPL29, RPS7, LARP4, RPL8, NUFIP1, RPL23, MRPS11, EIF2A, RPL26, RPS8, RPL23A"
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,3.848438422418446e-6,0.005673752766171515,0.610526878385931,-0.31420144928228966,-1.5570582394756693,495,"UBB, KPNB1, RPL27A, RPL5, RPL35, NUP155, RPS20, RPL4, RPS28, HSP90AB1, PMM1, RPL18A, RPL3, RPL39, SEC62, PEX19, SRPRB, BAX, CSE1L, ZC3H12A, RPS11, RPAIN, HAX1, RPLP2, LMAN1, RPS17, SRP14, PDCD5, RPL21, CALY, ABLIM3, TOMM40, TP53BP2, RAB11A, CCT2, RBM22, STAM, BCL2, NOLC1, EFCAB7, AIP, RPS12, PPP1R10, TRAM1, YWHAB, LAMP1, NUP214, MBTPS1, STAT3, CACNG4, CHMP4B, TRAM1L1, NXT2, RPS23, POM121C, POM121, YWHAG, RPS9, IDE, RPL13, SH3GLB1, RPS3A, ACAA1, FIS1, SMURF1, NAGPA, SRPRA, MON1A, PINK1, SCRIB, NUP107, AKT1, SREBF1, DNAJC19, TIMM22, JUP, GSG1L, VTI1B, GCC2, IPO9, RPL27, RHOU, HIKESHI, LMNA, NFKBIA, RPSA, RAB8B, TNPO2, TIMM10B, MLYCD, TSC2, PKIG, RPLP1, SRP72, HK2, RPL11, RPL18, PITRM1, RPL29, CHCHD4, DNAJC15, TIMM17A, RPS7, E2F1, SORL1, RUVBL2, SNUPN, CACNG8, ATG13, RPL8, PEX13, PEX6, SORT1, AGPS, AP4M1, RPL23, IPO5, TFDP1, HSPA5, VPS41, NDUFA13, TOMM70, NCOA4, HK1, SREBF2, LRWD1, CACNG7, LONP2, IPO13, TSPAN17, PEX3, UBE2L3, PPP3R1, GSTK1, GOSR2, PTTG1IP, ARIH2, RPL26, SYK, SEC61A1, PEX5L, SGTA, TIMM13, RPS8, ABRA, RPL23A"
