pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,1.0568194367238726e-5,0.15501427497865763,0.5933254763964051,0.49288718188291225,1.8834067896639382,97,"UBC, RPS6KA3, NFE2L2, EP300, NCK2, PSMD4, BAG3, PSMD14, ATF4, RELA, NEDD4, PSME3, PSMD1, PSMA7, HSF1, PSMC3, TMBIM6, ATF6, BACH1, PSMC2, EPO, PSMA3, EPAS1, PSMC6, CHD6, HSPA5, KLF2, HIGD1A, NOTCH1, PSMD13, PSMD12, DDIT3"
GO_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS,6.139968602687136e-5,0.3503706019460362,0.5384340963099162,0.6143219633616053,2.0219364452854776,40,"SMARCA4, EP300, VAPA, APOE, CFL1, IGF2R, PC, PPIB, GTF2B, PSMC3, CCNT1, YTHDC2, RAB9A, NUCKS1, PHB, EIF2AK4, HDAC1, ANXA2, FBXL2, TARDBP"
GO_INTERACTION_WITH_SYMBIONT,7.669022452890662e-5,0.3503706019460362,0.5384340963099162,0.5850155892656844,1.9898611338960044,45,"SMARCA4, EP300, VAPA, APOE, CFL1, IGF2R, PC, PPIB, GTF2B, PSMC3, CCNT1, YTHDC2, RAB9A, NUCKS1, PHB, EIF2AK4, HDAC1, ANXA2, FBXL2, TARDBP, DDB1"
GO_ENTRY_OF_BACTERIUM_INTO_HOST_CELL,4.2778418276966486e-4,0.3503706019460362,0.49849310876659025,0.7944723584471102,1.9181112889111125,11,"ITGAV, CTNND1, GRB2, CTNNB1"
GO_ENDOCYTIC_VESICLE_LUMEN,4.125225846595947e-4,0.3503706019460362,0.49849310876659025,0.8601716902728762,1.8695459744206566,8,"HSPH1, CALR, APOE"
GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.00014859889329331709,0.3503706019460362,0.5188480777437918,0.5086803706798507,1.8359350641183958,64,"CECR2, RHOB, ANK3, ACTR3, SON, KLHDC8B, SPIRE1, CFL1, ROCK2, WASHC5, PRC1, APC, LZTS2, SNX33, USP8, SNX9, DCTN3, MYH10, CHMP3"
GO_MODULATION_OF_PROCESS_OF_OTHER_ORGANISM,4.299611968249694e-4,0.3503706019460362,0.49849310876659025,0.4977488797909067,1.824461236037105,69,"SMARCA4, EP300, BCL2L11, NTRK3, ATG5, VAPA, APOE, CFL1, IGF2R, PC, DAG1, PPIB, GTF2B, PSMC3, CCNT1, YTHDC2, ATG7, RAB9A, SERPINB9, NUCKS1, PHB, EIF2AK4, HDAC1, ANXA2, RRAGA, FBXL2, TARDBP, KPNA4"
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT,3.9652814839149787e-4,0.3503706019460362,0.49849310876659025,0.4728554310234738,1.7468148679820805,75,"FGF12, ANK3, RGS4, SLC9A3R1, WNK1, ATF4, ATP7A, NEDD4, KCNE4, YWHAQ, RRAD, PXK, SYT11, PRKCE, AKT2, MTOR, TMBIM6, SUMO1, COMMD1, EPO, REM1, BCL2, CALM3, CASQ2, WNK2, NEDD4L"
GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,4.118120523437885e-4,0.3503706019460362,0.49849310876659025,0.39781760973508823,1.6053259436977254,135,"DDX21, NEK6, DDX1, ANKRD17, CFLAR, CTNNB1, MID2, RELA, VAPA, LURAP1, UBE2I, GJA1, BIRC3, TRAF6, TRIM5, DDRGK1, PRKCE, PELI1, EEF1D, AJUBA, SHARPIN, TNFRSF1A, PELI2, BIRC2, MTDH, DHX36, ATP2C1, BRD4, LPAR1, TRAF3IP2, RBCK1, BST2, GOLT1B, FKBP1A, TFG, CANT1, TLR4, CCDC22, TRIM8"
HP_ABNORMALITY_OF_SKELETAL_MATURATION,2.90091942160177e-4,0.3503706019460362,0.49849310876659025,0.34852363868881286,1.5021437830689073,245,"RPS6KA3, SMARCA4, PPP1CB, HDAC8, ARCN1, EP300, POR, ATR, IFT57, PIK3C2A, RRM2B, ANKRD11, GPX4, IGF2, HSD17B4, SEMA3A, ABCC9, SPRY4, NSD1, WDR11, SUZ12, PDE4D, APC2, TET3, GJA1, WDR4, CCBE1, RNPC3, RRAS, KCNJ8, VAMP7, SRCAP, SPIDR, IGF1R, NSD2, OBSL1, BAZ1B, SOS1, PCGF2, CLIP2, ORC4, RAF1, BRF1, GTF2H5, SMC3, DVL1, AIP, NBAS, NSMF, RNF13, CEP57, ORC1, EXTL3, GHR, RASA2, GPC3, EXT1, RSPRY1, CDKN1C, DNAJC21, SECISBP2, ATRIP, CAVIN1, ERCC3, EIF2AK3, NGLY1, CANT1, LIMK1, POLA1, WWOX"
