pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,1e-10,2.4576666666666664e-7,NA,0.5872757170412248,2.2610709717787354,125,"ATP5F1B, UQCRH, UQCRHL, CYC1, TIMM10B, UQCRFS1, NDUFS2, PHB2, UQCRC1, NDUFAB1, MT-ND1, MT-ND4, MT-ATP6, SDHD, NDUFS5, NDUFV1, NDUFAF1, ATP5F1D, TIMM50, APOO, SMDT1, TIMM17A, NDUFB5, PPIF, ATP5MPL, DNAJC15, ATP5F1A, MT-CO1, IMMP1L, APOOL, CHCHD3, MT-CYB, PAM16, IMMT, NDUFA12, TIMM23, TIMM23B, NDUFV2, TIMM10, NDUFA6, DMAC2, BCS1L, IMMP2L, NDUFA10, ATP5PB, ATP5PO, NDUFS7, NDUFB10, ATP5F1C, FOXRED1, MT-ND2, NDUFA5"
GO_RIBOSOMAL_SUBUNIT,1e-10,2.4576666666666664e-7,NA,0.5744276596261568,2.258772631858802,153,"RPS28, RACK1, MRPL41, MRPL12, RPL10A, MRPS11, NDUFAB1, MRPL4, MCTS1, RPL21, MRPS18C, RPL36, MRPS17, MRPL48, RPL12, MRPL23, MRPL33, MRPL53, RPL6, MRPS26, MRPS18B, RPS20, RPL23A, MRPS5, RPL14, MRPS7, MRPL36, MRPL39, MRPL52, MRPL27, RPS18, MRPL2, MRPL42, MRPS31, RPL18, RPL27, MRPL15, EIF2D, RPL29, MRPL54, MRPL50, MRPL44, MRPS15, RPL3, MRPL21, MRPS16, MRPL35, MRPL17"
GO_MITOCHONDRIAL_PROTEIN_COMPLEX,1e-10,2.4576666666666664e-7,NA,0.5360996679849417,2.2404677936910633,249,"ATP5F1B, UQCRH, UQCRHL, MRPL41, CYC1, TIMM10B, MRPL12, UQCRFS1, NDUFS2, PHB2, UQCRC1, MRPS11, NDUFAB1, MT-ND1, MT-ND4, MRPL4, MT-ATP6, SDHD, MRPS18C, MRPS17, NDUFS5, MRPL48, NDUFV1, NDUFAF1, MRPL23, MRPL33, MRPL53, ATP5F1D, TIMM50, APOO, SMDT1, MRPS26, MRPS18B, TIMM17A, POLG, MRPS5, NDUFB5, MRPS7, MRPL36, TIMM9, PPIF, MRPL39, ATP5MPL, MRPL52, PDHA1, DNAJC15, MRPL27, MRPL2, SAMM50, POLRMT, ATP5F1A, MT-CO1, MRPL42, MRPS31, BAX, IMMP1L, APOOL, MRPL15, CHCHD3, MRPL54, MRPL50, MT-CYB, MRPL44, TOMM22, MRPS15, PAM16, MRPL21, MRPS16, MRPL35, IMMT, MRPL17, NDUFA12, DBT, TIMM23, TIMM23B, NDUFV2, TIMM10, NDUFA6, DMAC2, BCS1L, IMMP2L, MRPS35, NDUFA10, MRPS28, MRPL57, ATP5PB, VDAC1, ATP5PO, MRPL22"
GO_ORGANELLE_INNER_MEMBRANE,1e-10,2.4576666666666664e-7,NA,0.44541160503620203,1.9894926172683467,495,"ATP5F1B, UQCRH, UQCRHL, MRPL41, SLC25A3, CYC1, TIMM10B, PET100, MRPL12, NDUFAF4, UQCRFS1, MTFP1, HIGD1A, NDUFS2, PINK1, PHB2, CKMT1A, CKMT1B, UQCRC1, MRPS11, THEM4, NDUFAB1, MT-ND1, MT-ND4, MRPL4, MT-ATP6, SDHD, MRPS18C, MRPS17, MTCH1, NDUFS5, MRPL48, NDUFV1, NDUFAF1, STOML2, MRPL23, CHCHD1, SLC25A22, PRODH, MRPL33, MRPL53, HSD3B1, HSD3B2, ATP23, ATP5F1D, TIMM50, APOO, SMDT1, MRPS26, BDH1, SPNS1, MRPS18B, TIMM17A, NDUFAF6, MRPS5, CYP2U1, NDUFB5, MRPS7, PMPCB, PMPCA, MRPL36, TIMM9, MRS2, PPIF, MRPL39, ATP5MPL, SLC25A51, SLC25A52, MRPL52, MPV17, PDE2A, DNAJC15, MRPL27, CRAT, TMX4, MRPL2, SLC27A1, SIRT5, ATP5F1A, MT-CO1, MRPS25, MRPL42, MRPS31, FPGS, IMMP1L, APOOL, CDS2, BOK, ATP11B, MRPL15, ACAD9, MAIP1, AIFM1, CHCHD3, NME4, GUF1, MRPL54, LDHD, MRPL50, MT-CYB, MT-CO2, COQ5, SLC25A42, MRPL44, SLC25A29, GATM, MRPS15, PLSCR3, SFXN5, SIGMAR1, TAMM41, LEMD2, PAM16, MRPL21, CKMT2, SUN1, SPHK2, TMEM126B, MRPS16, MRPL35, OMA1, UNC50, IMMT, MRPL17, NDUFA12, SLC25A26, MT-CO3, TIMM23, TIMM23B, COQ10A, NDUFV2, TIMM10, SLC25A37, COX16, COX7A2L, NDUFA6, P2RX7, MTCH2, DMAC2, BCS1L, IMMP2L, COQ9, NDUFAF2, MRPS35, NDUFA10, MRPS28, SCO2, SMIM20, MRPL57, ATP5PB, COQ8A, MPC2, ATP5PO, MTG1, TTC19, MRPL22, PGS1, CNP, MTHFD2L, CLU, LMNB2, COQ3, TERB1, SLC25A4, TMEM120A, DHODH, NDUFS7, SMAD1, NDUFB10, ATP5F1C, SLC25A39, FOXRED1, MRPL18, SRC, TMEM43, COQ6, ENDOG, MT-ND2, SLC25A14, NDUFA5, ACADVL"
GO_MITOCHONDRIAL_ENVELOPE,1e-10,2.4576666666666664e-7,NA,0.4060498142253409,1.852467525071091,697,"ATP5F1B, UQCRH, UQCRHL, MRPL41, SLC25A3, CYC1, TIMM10B, PET100, MRPL12, NDUFAF4, UQCRFS1, MTFP1, HIGD1A, NDUFS2, PINK1, PHB2, CKMT1A, CKMT1B, UQCRC1, MRPS11, THEM4, NDUFAB1, FIS1, MT-ND1, MT-ND4, MRPL4, MT-ATP6, SLC25A46, SDHD, VDAC2, MRPS18C, GNPAT, ACSL6, MRPS17, MTCH1, NDUFS5, ACADL, MRPL48, MSTO1, NDUFV1, NDUFAF1, STOML2, MRPL23, CHCHD1, SLC25A22, PRODH, COASY, MRPL33, MRPL53, CHCHD7, HSD3B1, HSD3B2, ATP23, ATP5F1D, VAT1, TIMM50, APOO, DIABLO, SMDT1, MRPS26, BDH1, PEMT, VPS13A, SPNS1, MRPS18B, USP30, TIMM17A, NDUFAF6, MRPS5, CYP2U1, NDUFB5, MRPS7, ARMCX3, PMPCB, PMPCA, MRPL36, CPT1C, TIMM9, MRS2, PPIF, MRPL39, ATP5MPL, SLC25A51, SLC25A52, MRPL52, NME1, MPV17, PDE2A, DNAJC15, FKBP8, MRPL27, CRAT, HTRA2, STARD13, KMO, MRPL2, SAMM50, ACSL5, RNF5, SLC27A1, SIRT5, ATP5F1A, MT-CO1, MRPS25, MRPL42, MRPS31, LETMD1, BAX, MAPK8IP1, FPGS, IMMP1L, APOOL, CDS2, BCL2, BOK, MRPL15, PRELID3B, ACAD9, MAIP1, AIFM1, CHCHD3, TSPO, NME4, GUF1, MRPL54, ARL2BP, LDHD, MRPL50, MT-CYB, MT-CO2, PI4KB, COQ5, SLC25A42, MRPL44, TOMM22, SLC25A29, ARMCX6, GATM, MRPS15, PLSCR3, SFXN5, TAMM41, PAM16, MRPL21, COA7, CKMT2, PGRMC1, HK1, SPHK2, ACSL3, TMEM126B, MRPS16, MUL1, MRPL35, CALM3, OMA1, IMMT, MRPL17, NDUFA12, BID, SLC25A26, MT-CO3, TIMM23, TIMM23B, BCL2L2, DEGS1, COQ10A, NDUFV2, TIMM10, CISD2, COX19, SLC25A37, MFF, ACADM, COX16, ATF2, COX7A2L, NDUFA6, MTCH2, DMAC2, AK2, BCS1L, IMMP2L, COQ9, NDUFAF2, RNF144B, MRPS35, DMPK, NDUFA10, MRPS28, CHCHD4, SCO2, SMIM20, MRPL57, GDAP1, ATP5PB, COQ8A, SNPH, MPC2, MCL1, VDAC1, PPP1R15A, ATP5PO, MTG1, RHOT1, TTC19, MRPL22, PGS1, CNP, RAB11FIP5, MTHFD2L, CLU, MIGA1, COQ3, SLC25A4, GPAT2, DHODH, NDUFS7, NDUFB10, HSD17B8, ATP5F1C, FUNDC2, SLC25A39, FOXRED1, COA6, MRPL18, VRK2, SRC, BNIP3L, COQ6, ENDOG, MT-ND2, SLC44A1, IFI27L2, SLC25A14, NDUFA5, ACADVL, CARD19, SOX10"
GO_MITOCHONDRION,1e-10,2.4576666666666664e-7,NA,0.34220227537079573,1.6286983440011398,1459,"RACK1, ATP5F1B, UQCRH, UQCRHL, HSP90AA1, MRPL41, SLC25A3, CYC1, TIMM10B, PET100, IDH3B, HSPA5, MRPL12, NDRG4, DYNLT1, NDUFAF4, UQCRFS1, MTFP1, HIGD1A, NDUFS2, PINK1, HSP90AB1, PHB2, PKM, ATPAF2, ARAF, CKMT1A, CKMT1B, UQCRC1, SUCLG1, FHIT, MRPS11, THEM4, ARGLU1, NDFIP2, NDUFAB1, CEND1, FIS1, MT-ND1, MT-ND4, MRPL4, MT-ATP6, PPP2R1A, SLC25A46, CS, NDUFAF7, SDHD, NIT1, SIRT3, VDAC2, MRPS18C, MTRF1L, GNPAT, IDH3G, YRDC, ACSL6, MRPS17, MTCH1, ALKBH1, NDUFS5, ACADL, PRDX6, MRPL48, MSTO1, NDUFV1, NDUFAF1, STOML2, MRPL23, CHCHD1, SLC25A22, PRODH, COASY, GABARAPL1, LRRC59, MRPL33, MRPL53, JTB, CHCHD7, LIG1, HSD3B1, HSD3B2, ATP23, FDX1, ABCE1, RAB38, ATP5F1D, VAT1, FAM162A, TOP3A, TIMM50, MTHFS, APOO, DIABLO, SMDT1, MRPS26, BDH1, PEMT, GLUL, VPS13A, SPNS1, MRPS18B, USP30, TIMM17A, GFM2, POLG, NDUFAF6, GPN1, PHYH, PPARGC1A, SCCPDH, BOLA1, MRPS5, CREBZF, YWHAB, CDK5RAP1, ESR2, CYP2U1, NDUFB5, ACAD10, SUCLA2, MRPS7, GSK3A, TRNT1, ARMCX3, CPNE3, PMPCB, PMPCA, MRPL36, DNAJA1, CPT1C, DGUOK, TIMM9, MRS2, PPIF, MDH2, LONP1, MRPL39, ATP5MPL, SLC25A51, SLC25A52, MRPL52, PDHA1, OGDHL, NME1, MPV17, MAPK3, HIBCH, NUDT6, PDE2A, PPA2, DNAJC15, FKBP8, TICAM1, ABHD10, TEFM, ISCA2, MRPL27, ECH1, CRAT, HTRA2, STAP1, STARD13, KMO, HSDL2, CMC2, MAP2K2, NT5M, MRPL2, GIT1, MAP1LC3B, RRM2B, SAMM50, ACSL5, RNF5, FH, ABHD8, MTIF3, BRINP3, TMX2, SLC27A1, POLRMT, SIRT5, FMC1, MSRB3, ATP5F1A, MT-CO1, PPP3R1, MRPS25, NSUN2, MRPL42, MRPS31, IDH3A, LETMD1, TFAM, BOLA3, PTCD2, BAX, MAPK8IP1, FPGS, IMMP1L, SPATA7, APOOL, CDS2, HINT2, BCL2, BOK, SYNE2, MRPL15, PRELID3B, GCSH, ACAD9, MSRB2, HAGH, MAIP1, ECHDC2, MTFR2, NAXD, TMEM186, AIFM1, CHCHD3, AMMECR1, TSPO, BBOX1, PFDN4, NUDT9, NME4, GUF1, MRPL54, ATPAF1, ADCY10, ARL2BP, LDHD, MRPL50, MT-CYB, MT-CO2, PI4KB, COQ5, SLC25A42, MRPL44, TOMM22, SLC25A29, ARMCX6, GATM, MRPS15, ECI2, PLSCR3, PTS, BSG, SFXN5, TAMM41, PAM16, MRPL21, CHPF, GLRX5, COA7, GTPBP8, CKMT2, PGRMC1, HK1, PNKD, CLYBL, CASQ1, SPHK2, ACSL3, SLIT3, TMEM126B, MRPS16, MUL1, TFB2M, MRPL35, CALM3, NCSTN, OMA1, NAXE, EYA2, IMMT, NIPSNAP1, MRPL17, NUDT13, NDUFA12, PCCA, BID, THG1L, SLC25A26, MT-CO3, MECR, SIRT2, FEN1, BRD8, PHYKPL, DBT, DLST, GFM1, TIMM23, TIMM23B, BCL2L2, TH, PPTC7, DEGS1, PEX11B, COQ10A, NDUFV2, NBR1, ZDHHC8, TIMM10, CISD2, QRSL1, COX19, SLC25A37, MFF, TUSC2, GLRX2, TRMT5, ASAH2, ACADM, COX16, AKR1B10, NARS2, ATF2, COX7A2L, NDUFA6, DNAJC5, BCAP31, CASP9, TRMT10A, TFDP2, CLIC1, MTCH2, BCO2, MOBP, DHX30, METTL17, DMAC2, AK2, RSAD1, BCS1L, IMMP2L, COQ9, BCLAF3, NDUFAF2, RNF144B, ARG2, ABCD3, MRPS35, DMPK, SLC35F6, NDUFA10, MRPS28, CHCHD4, SCO2, PARS2, MTFMT, HSPA13, SMIM20, MRPL57, GDAP1, ATP5PB, YWHAH, COQ8A, PDP1, MCAT, SNPH, MPC2, OGG1, MCL1, VDAC1, PPP1R15A, KYAT1, ATP5PO, MTG1, RHOT1, TTC19, MRPL22, PIN4, PGS1, CNP, RAB11FIP5, AGXT2, DDX1, MTHFD2L, CCAR2, ZFYVE1, CLU, GTPBP3, FEZ1, MIGA1, TARS2, RAD51C, COQ3, ABHD11, SLC25A4, GPAT2, DECR1, ALDH1B1, DHODH, HLCS, EMC8, SPATA5, KCNJ11, NDUFS7, DLD, BCKDK, ABHD4, KYAT3, FASTKD3, NOS1AP, ACSF3, HOGA1, NDUFB10, HSD17B8, ATP5F1C, PTGES2, PUS1, FUNDC2, SLC25A39, FOXRED1, RIDA, COA6, MRPL18, VRK2, SRC, BNIP3L, FBXW7, ALDH2, ACOT9, HSPA4, PNKP, TP53, COQ6, ENDOG"
GO_RIBOSOME,1.8755985392401095e-10,3.951082294233522e-7,0.826657301178302,0.5164144717683155,2.094716035688229,190,"RPS28, RACK1, MRPL41, MRPL12, RPL10A, MRPS11, EEF2, NDUFAB1, MRPL4, MCTS1, RPL21, MRPS18C, RPL36, MRPS17, MRPL48, RPL12, MRPL23, CHCHD1, MRPL33, MRPL53, RPL6, MRPS26, MRPS18B, RPS20, PPARGC1A, RPL23A, MRPS5, RPL14, MRPS7, MRPL36, MRPL39, MRPL52, RPL22L1, MRPL27, RPS18, MRPL2, MRPS25, MRPL42, MRPS31, RPL18, EIF2AK3, RPL27, MRPL15, EIF2D, RPL29, MRPL54, MRPL50, MRPL44, MRPS15, RPL3, MRPL21, MRPS16, MRPL35, MRPL17"
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,2.2562545486496123e-10,4.063289782344808e-7,0.826657301178302,0.5848969296436816,2.253717180931624,126,"RPS28, MRPL41, MRPL12, RPL10A, MRPS11, MRPL4, RPL21, MRPS18C, RPL36, MRPS17, RPL12, MRPL23, MRPL33, RPL6, MRPS18B, RPS20, RPL23A, MRPS5, RPL14, MRPS7, MRPL36, MRPL52, RPL22L1, MRPL27, RPS18, MRPL2, MRPS25, MRPL42, MRPS31, RPL18, RPL27, MRPL15, RPL29, MRPL54, MRPS15, RPL3, MRPL21, MRPS16, MRPL35, MRPL17"
GO_CELL_MORPHOGENESIS,2.4799679941070985e-10,4.063289782344808e-7,0.8140358378479079,-0.33383567415881854,-1.6097488933216182,952,"COL25A1, FSTL4, RREB1, KIRREL3, DSCAML1, SEMA3C, EPS8, PTPRO, CDH11, SHANK2, CHRNA7, STRIP2, EPHB2, PREX2, NRG1, CDH6, PRKCA, PROX1, DAB1, SPAST, PHACTR1, PTPRD, NRXN3, GAS7, KIAA0319, NFIB, SEMA5B, NRXN1, LRP1, HRH2, CLIC4, NEDD9, UST, EPHA3, EPHA4, ITGA8, PLCG1, GRIP1, ULK2, ZRANB1, DRD2, APP, VLDLR, HECW2, ZEB2, ARHGDIA, NR4A3, FYN, LINGO1, KIT, VPS33A, CDH20, DOCK5, PSEN1, PXN, DOCK10, SLC1A3, DSCAM, LRRK2, FLNB, RELN, ANTXR1, RP2, CYFIP1, ROBO1, LGI1, CPNE1, NTN1, SSH1, NLGN1, SCFD1, BRWD3, RAPGEF2, UNC5C, RIPOR2, NEK3, NUMBL, KIF13B, PAX6, NIN, FMNL2, WASF2, UNC5B, SEMA5A, EGFR, ARHGEF28, FGD4, PTPN11, CRKL, ANK3, LST1, NYAP2, TNIK, SDC2, BIN3, ANKRD27, DICER1, EFNB2, RAB1A, DHX36, SIPA1L3, SEMA3E, KALRN, LRTM1, FAT1, NUMB, ANXA7, YTHDF2, SYT1, PEAK1, PPFIA2, RB1, GSK3B, SYNGAP1, ETV1, KLF7, BCL11B, EEF2K, CDH4, TIAM1, NTRK2, ROBO2, ULK1, CASS4, BOC, SARM1, VHL, VANGL2, WASHC2C, EXT1, WNT5A, GOLGA4, FARP1, PTK2B, NCAM1, PPP1R9A, ZNF335, PLPPR4, TBC1D20, PIK3R1, MAP2, FLRT1, PTPRZ1, ENAH, LGR6, DLG4, RPS6KA5, IFRD1, PTEN, ARHGEF26, DISC1, DIAPH1, MAP4K4, LPAR1, ARHGAP44, TAOK2, TBCD, CCDC88C, CUX2, CDKL5, RIMS1, VASP, USP33, FRY, CUL7, ZNF365, DMTN, MAP1A, DNM3, TRAK2, CSNK1A1, NECTIN1, ARHGAP4, CAMK2B, LAMC1, FEZ2, ADGRB1, RAB21, ITGB1BP1, CARMIL1, SEMA4B, SPTBN4, LAMA3, FLRT3, KIF1A, WASF1, KNDC1, MYH14, TMEFF1, MAPT, SGK1, NYAP1, ATP7A, DOCK7, FLRT2, SIAH1, TRPC5, NRP2, PRKCZ, PDZD8, SLITRK2, AGO4, DBN1, CTNNB1, ITGA4, RYK, DVL3, TANC2, BCL9L, MACF1, EPHA8, GRB10, FRYL, MEGF9, LIMD1, MAPK8IP2, CAP1, TMEM106B, ATL1, CDH22, CACNG7, EPHA6, SH3GL2, FRS2, DOK5, TGFB2, PHIP, TRAK1, LIMS2, PLXNA4, CLRN1, PLXNA2, MARK2, GBX1, USP9X, PIK3CD, CDHR1, FMNL3, PQBP1, LATS1, ADARB1, SPG11, PITPNA, TAOK3, DPYSL2, PLXNC1, SEMA4D, SMURF1, BMPR2, CHRNB2, HEG1, RANBP9, PARVA, CRB1, SEMA6C, RIMS2, CPNE5, SHANK3, GRB2, TBCCD1, ADD1, COCH, P2RY1, CYFIP2, SZT2, AUTS2, ITGA1, BRWD1, VSTM2L, FERMT2, ZMYM6, ARL13B, RADIL, DPYSL5"
GO_MITOCHONDRION_ORGANIZATION,2.892205844724222e-10,4.2648467386303377e-7,0.8140358378479079,0.3979517687957793,1.7756531403477733,506,"ATP5F1B, HSP90AA1, TIMM10B, PET100, PDCD5, DYNLT1, NDUFAF4, MTFP1, HIGD1A, NDUFS2, PINK1, MLLT11, PHB2, TFRC, THEM4, MAN2A1, CLEC16A, NDUFAB1, FIS1, MT-ND1, MT-ND4, MT-ATP6, LMNA, SLC25A46, NDUFAF7, IFIT2, CDK5, SIRT3, NDUFS5, MSTO1, NDUFV1, NDUFAF1, STOML2, GABARAPL1, ATP23, RAB38, ARRB2, ATP5F1D, VAT1, FAM162A, TOP3A, TIMM50, SHARPIN, APOO, WDR35, VPS13A, USP30, TIMM17A, NDUFAF6, PPARGC1A, YWHAB, NDUFB5, GSK3A, PMPCB, PMPCA, TIMM9, PPIF, LONP1, MPV17, PDE2A, WDR45, DNAJC15, HTRA2, MAP1LC3B, MAP1LC3B2, SAMM50, BAP1, POLRMT, SIRT5, FMC1, CLUH, ATP5F1A, PPP3R1, ATG9A, TFAM, PTCD2, BAX, KAT2A, IMMP1L, APOOL, BCL2, BOK, LMAN1, ACAD9, MAIP1, MTFR2, CTTN, AIFM1, CHCHD3, TSPO, ATPAF1, RAB3A, TOMM22, PLSCR3, PAM16, TMEM126B, MUL1, TFB2M, AKT3, ATG5, CALM3, OMA1, EYA2, ATP13A2, IMMT, NDUFA12, BID, GBA, TIMM23, TIMM23B, BCL2L2, NDUFV2, TIMM10, CISD2, COX19, MFF, PIM2, MEF2A, COX16, ATF2, COX7A2L, NDUFA6, P2RX7, TFDP2, ATG2A, DMAC2, BCS1L, IMMP2L, NDUFAF2, OPTN, SLC35F6, NDUFA10, CHCHD4, SCO2, SMIM20, GDAP1, ATP5PB, YWHAH, MAP1LC3A, VDAC1, ATP5PO, RHOT1, TTC19, CNP, CCAR2, CLU, FEZ1, MIGA1, SREBF2, SLC25A4, DHODH, NDUFS7, ATG14, FASTKD3, NDUFB10, ATP5F1C, FUNDC2, FOXRED1, BNIP3L, FBXW7, HSPA4, TP53"
