pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_RNA_BINDING,1e-10,1.3881945225106776e-7,NA,-0.3146317283199844,-1.5275149789651927,1457,"RPL18A, RPSA, FAU, HSP90AB1, IMP3, RPS15A, PURB, RPL18, RPL23A, RPL14, RPS8, GSPT2, RPL29, RPL21, ENO1, EIF3G, RPL38, RPS16, PLEC, PCBP1, PDAP1, HSP90AA1, NIP7, EEF1D, YWHAE, PPARGC1B, LRRC59, FAM32A, SNRNP200, CRNKL1, CANX, RPL28, RPL27A, PUS7, EIF4A1, RPS14, HNRNPA0, SUPT16H, AIMP1, APOBEC1, ARF1, ILF3, RPS20, TOE1, CDK9, PKM, FBL, NCL, STAT3, CCDC47, CCT3, CNOT6, SCAF11, IMMT, SUMO2, RPL23, HNRNPUL2, DDX46, HLA-A, EIF4B, FUBP3, TXN, USP36, EIF1AX, NOA1, UTP11, PUM3, DTD2, FKBP3, RBM20, MRPL41, TST, MRPL22, GOT2, G3BP1, PTCD2, KIF1C, ANP32A, PARP1, CNP, EEF2, RPL3, YTHDF1, SUGP2, EIF2S2, SYNCRIP, SORBS2, RPL4, KTN1, CSDE1, IARS2, RBM34, SPOUT1, EIF4H, C7orf50, UTP14A, ATXN1, EIF5, SARS2, SRP72, RPL13, METTL1, CYFIP1, PPP1R10, MYO18A, RPL8, POLR2D, MDM2, TES, UBC, SNRPB2, DDX54, CLUH, EIF2B1, PDCD11, CPSF3, KHDRBS1, U2AF1, IPO5, EIF1, DDX60, PABPC4, SLBP, P4HB, MAGOH, S100A16, RPN1, RPS24, SMAD1, VIM, NCBP2, SKIV2L, USO1, FLNB, HEXIM1, MSN, STIP1, RPL13A, DDX21, DUT, LSM5, UPF1, FYTTD1, ZCCHC24, RPS18, EIF3CL, EIF3C, MECP2, PRPF4, SMC1A, NGDN, CPSF2, PRDX1, HSD17B10, U2AF1L4, ADARB1, NVL, RTF1, EZR, SRSF3, MAK16, LRP1, SRRM1, SNRPC, EIF4G1, RPS11, G3BP2, DCP2, RBM4B, SRSF11, XRN2, EARS2, DDX3X, TBL2, SRSF8, SRSF2, LSM4, HNRNPCL4, HNRNPCL3, HNRNPCL2, HNRNPCL1, SUCLG1, MTO1, FMR1, NAF1, RANGAP1, NSUN3, PAPOLG, DDX3Y, EIF2B5, TRA2B, NOP56, RNMT, EIF3M, RBM48, EMG1, CD3EAP, COIL, SLC4A1AP, EZH2, RPS17, MCRS1, EIF3A, EIF4E, SND1, RPL6, UHMK1, CSTF3, ABCF1, TRIM71, FASTK, HENMT1, RPS23, RPL27, HADHB, ALDOA, LSM11, LAS1L, DCAF13, C1QBP, STRAP, MTPAP, NDUFV3, PUM2, COPS5, ILF2, ZNF579, TRMT6, U2AF2, PPP1CC, EDC3, DCPS, C1orf131, HNRNPA1L2, DHX29, VCP, NOCT, BUD23, POLR2B, ALKBH1, TNPO1, RAVER2, ARHGEF1, CBX6, LRPPRC, CDC5L, REXO4, SLFN13, EIF1AD, C12orf65, RCC1L, ZC3H15, DTD1, DDX4, RBM19, KHSRP, GRB2, ZC3HAV1, PARK7, SPTBN1, MRPS35, TWF2, SYNJ2, ALDH18A1, CALR, RRP1, MRPS6, PSMD4, TRAP1, NSA2, PABPC1, NABP1, PABPC5, UBTF, NUDT16, DNM1, NOP53, TARDBP, SF3B1, TUBB4B, DDX31, LUC7L, SMNDC1, RIDA, SOX4, EIF3E, YY1, KHDRBS2, PDIA3, SLU7, MYEF2, ELP1, EXOSC10, HSPA9, DDX49, DROSHA, EIF4A3, RBM28, PURA, HSP90B1, GFM1, AGFG1, LRRC47, TRUB2, UPF2, LRRFIP1, PNO1, METTL16, RPS3A, RBM46, MRPL14, GDI2, ALDH6A1, PRMT1, SYF2, RRP36, SUPT5H, DENR, ANXA7, TFB1M, TACO1, AARS2, POLR2G, DHX38, MTDH, IGF2BP3, ASS1, DCP1A, RPS19, PTPN1, TLR3, HNRNPAB, DDX5, ZCCHC3, NAA15, CSNK1E, EIF3F, SETD1B, SNRPD3, RPS9, IREB2, PPIB, RPL22L1, DDX24, PNPT1, HMGN2, CCT4, WBP4, SAFB2, CPSF4L, SEC63, CCDC9B, SIN3A, PRRC2A, KHNYN, HNRNPD, NOVA2, SUZ12, LGALS1, RPUSD3, RBM45, PDIA4, WDR43, EIF5B, APTX, USP10, TNS1"
GO_CELLULAR_AMIDE_METABOLIC_PROCESS,1.0354743166486371e-10,1.3881945225106776e-7,0.8390889356212738,-0.3438716860921939,-1.6297356915372123,943,"RPL18A, RPSA, RPS15A, RPL18, GSTM3, RPL23A, RPL14, PCSK1N, RPS8, GSPT2, RPL29, RPL21, PGAM1, APOE, EIF3G, DBI, RPL38, RPS16, EEF1D, SPCS1, LRRTM3, IFNGR1, RPL28, HSD17B4, RPL27A, N6AMT1, PUS7, EIF4A1, RPS14, FOXO3, DLST, AIMP1, ILF3, RPS20, MRPL57, ALDH1L1, PKM, BACE1, B4GALT6, NCL, CNDP2, AARSD1, STAT3, PDHB, ACAT1, HEXB, CNOT6, RPS6KB1, AKT1, RPL23, MTHFD1, EIF4B, PER2, PINK1, EIF1AX, NOA1, PUM3, RBM20, MRPL41, MRPL22, PSAP, SPHK1, LTN1, EEF2, MRPS25, RPL3, DEGS1, YTHDF1, PIN1, EIF2S2, SYNCRIP, RPL4, IARS2, EIF4H, NIT2, EIF5, SARS2, RPL13, CPXM1, OXSM, PCIF1, CYFIP1, ATP6AP2, DRG1, ARG2, RPL8, POLR2D, FAR2, EIF2B1, ACSBG2, KHDRBS1, EIF1, ORMDL2, AURKAIP1, PABPC4, MAGOH, MRPL55, IGFBP5, ABCA7, RPS24, VIM, NCBP2, RPL13A, UPF1, TNFRSF1A, ACOT11, MRPL19, PCCB, RPS18, EIF3CL, EIF3C, EIF2AK1, G6PD, NGDN, NFE2L1, DPH5, MRPS33, SCD, SEC11A, SLC19A1, SLC5A6, EIF4G1, RPS11, RBM4B, EARS2, DDX3X, FMR1, FOLR2, ENC1, NSUN3, ATF4, EIF2B5, HMGCS2, EIF3M, PLD1, RPS17, MRPL50, APP, EIF3A, EIF4E, RPL6, UHMK1, GCLC, ABCF1, TRIM71, MPC2, RPS23, RPL27, GLRX2, PDK2, NAGK, C1QBP, DNAJC3, PDK1, BIN1, PUM2, GALC, COPS5, PPP2CA, SCG5, TSC1, DHX29, CERS5, ALKBH1, AEBP1, PSEN2, ACSL6, LRPPRC, EIF1AD, C12orf65, RCC1L, ZC3H15, KYNU, KHSRP, MRPL35, PRKCD, GGTLC3, GGTLC2, GGTLC1, GGT2, GGT1, CBR4, PARK7, MRPS35, CALR, ELOVL5, MRPS6, TRAP1, PABPC1, TARDBP, CNOT3, AASS, RIDA, SOX4, EIF3E, TAPBP, EIF4A3, DNPEP, DPH6, GM2A, HEXA, PURA, GFM1, ORMDL1, NARS2, TRUB2, ACLY, ERAP1, METTL16, RPS3A, MRPL14, IMPACT, CDC123, SUCLG2, PCSK7, CTSH, CARS2, SPCS2, DENR, PPT2, CMAS, TACO1, AARS2, POLR2G, IGF2BP3, ASS1, SIRT3, GGH, RPS19, P2RX7, CNOT10, FOLH1, MRPL17, GPX4, EIF3F, NTRK2, RPS9, IREB2, RPL22L1, GSAP, ABCE1, RMND1, AASDHPPT, HNRNPD, RPUSD3, PPP1R15B, ABHD4, HMGCS1, EIF5B, METTL5, CLN8, PDHX, RPL39, DHFR2, DHFR, EIF4G2, RXRA, TMA7, JMJD4, CHCHD1, CAPRIN1, CLU, PRR16, UQCC1, EIF3I, ACACB, FURIN, PDP2, PATL2, CLN5, ORMDL3, GTPBP1, SPTLC1, HAGH, IGHMBP2, ACOT9, RPLP1, MPV17L2, CDK5RAP1, GSTT2B, GSTT2, MRPS24, USP16, APEH, CPEB3, GLO1, FASTKD2, FASN, RPS28, FAR1, PPA1, DAPK1, SORL1, ACSBG1"
GO_SYMBIOTIC_PROCESS,1e-10,1.3881945225106776e-7,NA,-0.3601208072371515,-1.6902307842242736,821,"RPL18A, RPSA, SLC25A4, HSP90AB1, CALM1, RPS15A, ATP6V0C, RPL18, RPL23A, RBX1, RPL14, RPS8, PSMB1, RPL29, RPL21, APOE, SKP1, PCNA, EIF3G, RPL38, RPS16, PCBP1, SET, HSP90AA1, YWHAE, SPCS1, PSMB6, TRAM1, MRC1, PLCG1, CANX, RPL28, IVNS1ABP, RPL27A, EIF4A1, RPS14, SUPT16H, CD81, GAS6, ARF1, PSMC3, ILF3, RPS20, TBK1, DOCK2, CDK9, ELMO1, LYN, STAT3, UBXN1, BTBD17, SNAPIN, RPL23, DDB1, HLA-E, HLA-C, HLA-B, HLA-A, IKBKG, LAMP1, ACBD3, ABI2, POLR2C, G3BP1, NBN, RPL3, SYNCRIP, RPL4, GRK2, EXOC1, EIF4H, KLC1, RPL13, RPL8, POLR2D, ATG16L1, UBR4, MDM2, UBC, YWHAB, BCAP31, IPO5, RRAGA, NUP205, P4HB, INPP5K, TUSC2, RPS24, VIM, PSMB4, MSN, RPL13A, UPF1, TNFRSF1A, RPS18, TAF1, TRIM35, MID2, ADARB1, CTSB, EIF4G1, RPS11, G3BP2, DDX3X, VAMP8, NUP188, FMR1, CAMLG, AP2S1, VDAC1, EIF3M, AAAS, RPS17, MCRS1, EIF3A, EIF4E, SND1, RPL6, PACS2, RPS23, RPL27, IPO7, CXCR6, C1QBP, BIN1, IL16, HIPK2, BNIP3, KPNA3, LDLR, PI4KA, CHMP4C, VCP, POLR2B, TNPO1, PPID, ELOC, CRTC1, LRSAM1, WASF2, CR1, CCDC85B, TBC1D20, TAF4, RBCK1, GRB2, ZC3HAV1, POLA1, WWP1, LTBR, RAB1A, EFNB2, PSME3, PABPC1, NOP53, TARDBP, RAC1, CD46, UBAP1, SRCAP, NECTIN1, POLR2H, SNX3, ITGAV, RPS3A, AP2B1, SUPT5H, DENR, PHB2, E2F1, POLR2G, RNF216, PSMB3, MAVS, USF2, RPS19, PTPRC, FUCA2, DDX5, HCK, DCAF1, EIF3F, DERL1, NUP214, RPS9, KPNA6, PPIB, TRIM27, CTNNB1, EED, ABCE1, MXRA8, LGALS1, VPS4A, AP2A2, DYNLL1, APLN, STAT1, BCL2L1, MORC2, RPL39, RNF8, TBKBP1, HDAC1, INHBB, AP1M1, CUL1, RXRA, CHMP2A, B2M, IFIH1, SLC20A1, THOC6, CD86, NUCKS1, TRIM28, MPHOSPH8, SUPT6H, FURIN, VAPA, ATG12, IRF3, UBB, ELOB"
GO_RNA_CATABOLIC_PROCESS,1e-10,1.3881945225106776e-7,NA,-0.436522315217605,-1.9367509559487628,360,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, PSMB1, GSPT2, RPL29, RPL21, RPL38, RPS16, SET, PSMB6, RPL28, PSMA2, RPL27A, RPS14, HNRNPA0, APOBEC1, PSMC3, RPS20, PSMC5, SMG9, CNOT6, AKT1, RPL23, PSMD3, MAPK14, ANP32A, ZPR1, RPL3, YTHDF1, SYNCRIP, RPL4, CSDE1, RPL13, RPL8, POLR2D, UBC, NT5C3B, YWHAB, PABPC4, MAGOH, RPS24, VIM, PSMB4, NCBP2, SKIV2L, RPL13A, LSM5, UPF1, RPS18, PNRC2, EIF4G1, RPS11, DCP2, XRN2, LSM4, FMR1, NAF1, RPS17, SND1, RPL6, TRIM71, FASTK, RPS23, RPL27, PSMC4, MTPAP, PUM2, PPP2CA, MAPKAPK2, EDC3, DCPS, NOCT, TNPO1, LRPPRC, SLFN13, KHSRP, PRKCD, ZC3HAV1, PSMD4, PSME3, PABPC1, NUDT16, TARDBP, PSMD9, CNOT3, RIDA, EIF3E, PSMD6, MYEF2, EXOSC10, NUDT12, DDX49, DROSHA, EIF4A3, TTC37, UPF2, METTL16, PRR5L, RPS3A, RBM46, E2F1, POLR2G, IGF2BP3, DCP1A, PSMB3, RPS19, TENT4A, CNOT10, DDX5, NUP214, RPS9, PNPT1, HNRNPD, PRKCA, PSMD13, PSMD2, RPL39, PSMD7, LSM6, FUS, EXOSC9, ATM, TUT7, UBB, PATL2, GTPBP1, RPLP1, CPEB3, EXOSC4, FASTKD2, RPS28, RBM10, RPL10A, PSMA5, LSM1, RPL15, RPL37A, PSMD1, CNOT8, CARHSP1, DDX6, RNASEH2B, RPLP2"
GO_VIRAL_GENE_EXPRESSION,1e-10,1.3881945225106776e-7,NA,-0.5498059592471817,-2.229588018364198,158,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, RPL29, RPL21, EIF3G, RPL38, RPS16, SPCS1, RPL28, RPL27A, RPS14, PSMC3, RPS20, CDK9, RPL23, POLR2C, RPL3, RPL4, RPL13, RPL8, POLR2D, NUP205, INPP5K, RPS24, RPL13A, RPS18, MID2, RPS11, NUP188, AAAS, RPS17, EIF3A, RPL6, RPS23, RPL27"
GO_TRANSLATIONAL_INITIATION,1e-10,1.3881945225106776e-7,NA,-0.5865892066826798,-2.378752439701147,158,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, RPL29, RPL21, EIF3G, RPL38, RPS16, RPL28, RPL27A, EIF4A1, RPS14, RPS20, RPS6KB1, RPL23, EIF4B, EIF1AX, RPL3, YTHDF1, EIF2S2, RPL4, EIF4H, EIF5, RPL13, RPL8, POLR2D, EIF2B1, KHDRBS1, EIF1, RPS24, NCBP2, RPL13A, RPS18, EIF3CL, EIF3C, EIF2AK1, EIF4G1, RPS11, DDX3X, FMR1, ATF4, EIF2B5, EIF3M, RPS17, EIF3A, EIF4E, RPL6, UHMK1, RPS23, RPL27, DNAJC3, COPS5, DHX29, ALKBH1"
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,1e-10,1.3881945225106776e-7,NA,-0.6270537455896262,-2.399900618336759,110,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, RPL29, RPL21, RPL38, RPS16, SPCS1, TRAM1, RPL28, RPL27A, RPS14, RPS20, HSPA5, RPL23, SEC62, RPL3, RPL4, SRP72, RPL13, RER1, RPL8, SEC61A1, BCAP31, RPS24, RPL13A, RPS18, RPS11, RPS17, RPL6, RPS23, SSR3, RPL27, OS9"
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,1e-10,1.3881945225106776e-7,NA,-0.6569865559207906,-2.45958378478305,92,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, GSPT2, RPL29, RPL21, RPL38, RPS16, RPL28, RPL27A, RPS14, RPS20, SMG9, RPL23, RPL3, RPL4, RPL13, RPL8, MAGOH, RPS24, NCBP2, SKIV2L, RPL13A, UPF1, RPS18, PNRC2, EIF4G1, RPS11, DCP2, RPS17, RPL6, RPS23, RPL27, PPP2CA"
GO_CYTOSOLIC_RIBOSOME,1e-10,1.3881945225106776e-7,NA,-0.6879203955388704,-2.4770963539752064,76,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, RPL29, RPL21, RPL38, RPS16, RPL28, RPL27A, RPS14, RPS20, RPL23, RPL3, RPL4, RPL13, RPL8, RPS24, RPL13A, RPS18, RPS11, DDX3X, RPS17, RPL6, RPS23, RPL27"
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,1e-10,1.3881945225106776e-7,NA,-0.6725271460684296,-2.4838459672318165,84,"RPL18A, RPSA, RPS15A, RPL18, RPL23A, RPL14, RPS8, RPL29, RPL21, RPL38, RPS16, SPCS1, TRAM1, RPL28, RPL27A, RPS14, RPS20, HSPA5, RPL23, SEC62, RPL3, RPL4, SRP72, RPL13, RPL8, SEC61A1, RPS24, RPL13A, RPS18, RPS11, RPS17, RPL6, RPS23, SSR3, RPL27"
