pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_SYNAPSE,1e-10,1.4726e-6,NA,-0.33286792043760793,-1.6036540459151534,1166,"ADGRB3, MAPK8IP1, SYN2, PGRMC1, ATP6V0D1, SNAP25, NRG3, LRRC7, GRIA3, GOT1, LRFN5, DLGAP1, PDZRN3, CDK5R1, MAP2, KCNK1, DLG2, APBB1, CCK, FXYD6, RGS7BP, STX4, ERC1, ADGRB1, IL1RAPL2, TNR, SNCA, NCDN, PURA, LRRTM4, PFN2, PAK3, PIN1, ATAD1, FRMPD4, GRIA4, CAMK2B, NECTIN3, STX7, CALY, GRIPAP1, CNP, GPER1, TENM2, DNM1, HRAS, MAPT, CLU, ATP2B2, ASAP1, SNTB2, ATP6V1G2, DCLK1, GABRB1, RAB6B, VAMP2, YWHAG, CEP89, GRID2, PSMA7, OLFM1, COPS4, ERC2, RPS21, EIF4E, GRIA2, DBN1, GABBR1, SIGMAR1, CLTA, DYNLL2, MAGI2, ACTG1, PSEN1, RPS14, NTRK2, MAP1LC3A, DNAJC6, USP14, ANKS1B, CACNA1A, NIPSNAP1, RPL14, PCDH15, ARHGEF9, NRN1, MKLN1, HIP1, APOE, RPL23, MOB4, TUBA1A, GRIA1, PRKAR1B, LY6H, MAPK1, MECP2, PALM, RIMS1, CLTB, TOR1A, GRIK1, TPPP, PRNP, SYT11, STRN4, ITPKA, RGS17, RPS17, CALM3, EPS8, GNB5, ATP1A1, FBXO45, ATP1A3, PFN1, PDE4B, DMXL2, SRCIN1, LYPD1, SNCB, SLC17A7, NDFIP1, KCNIP3, CAMK1, SYNGR3, NPTXR, RPL8, CTNNA2, TMEM230, PTPRN, MDGA1, SNCAIP, STXBP5, AMPH, BSN, VPS35, RAB3C, NSF, PDPK1, PTPRA, GNG3, GRIP1, RAB12, ANK3, ABHD17B, MAGEE1, TMOD2, CSPG5, NETO2, FLOT1, MTMR2, ABHD17A, CNKSR2, CLCN3, GLS, LRRC4C, UNC13A, GAD1, EPHA4, BCAN, BIN1, SLC17A5, ADD2, GNAI2, RAB5B, SAMD4A, PRR7, KIF1A, ARL8B, HNRNPD, CDKL5, ADAM23, CACNG2, GAP43, RGS12, DTNBP1, GAD2, INSYN1, RTN4, TIAM2, ABR, SCN2A, SNAP91, MPP2, LRFN4, NDEL1, PPP1R9A, KCTD16, LIN7A, NDUFS7, CACNG7, SLC16A1, TUFM, NTRK3, ABHD6, CORO1A, DLG3, PLAA, SCAMP1, RPS13, BCL11A, DOC2A, NRXN1, SHANK2, RAPGEF4, RAB3A, TSPOAP1, P2RX4, CAMK2A, ARHGAP39, PHB2, STON1, SLC12A4, CRYAB, MCTP1, SYT13, NR1D1, LIN7B, ARF1, RGS10, DRP2, SLC2A8, PSD, SYT1, PPP2R1A, PIAS3, TTYH1, RPS20, ELAVL1, CPT1C, TPGS1, IL31RA, SLC6A11, GIPC1, DNM3, NGF, STX3, PTPRN2, SLC4A10, PRKAR2B, USP50, ARHGAP33, SV2B, TUBB2B, CPEB1, BRSK1, CNR1, IL1RAP, SST, GJC1, BEGAIN, PSMC5, NAPG, SPOCK1, SYT4, KCNJ3, SNAP23, RPL6, CDH8, SPARCL1, RPL18A, ABHD17C, TPRG1L, PENK, SPG11, CACNA1E, ICA1, PACSIN1, GPM6A, RPS7, NPTX1, SLC1A3, PTPRD, ADCYAP1, NRP1, ARC, BACE1, ASIC2, SYT5, SHANK1, LZTS3, DBNL, SHANK3, NRCAM, LRRTM3, GRIN3A, SYNGR2, IQSEC1, EPB41, NRXN2, GRID1, AKAP7, ATP6AP2, WNT5A, GRIK5, CACNG3, ERBB4, PLCB4, KCNQ3, CPLX2, EEF2K, BNIP3, PORCN, AKR1A1, RIMS2, APBA2, NPTN, SDK2, IGSF9B, LRRC4B, RPL38, EPHA7, PMP22, NRGN, SNAPIN, PALMD, ARFGEF2, CTNND1, RPS3A, OLFM3, EFNB2, CHRM1, ATP2B1, PPP3CB, SEC22B, HOMER1, PRR12, VPS45, DSCAM, CRIPT, RAB35, PPP3CA, FCHSD2, MAPK8IP2, SYNE1, ARPC2, SPTBN2, ANK2, MYH10, CORT"
GO_RIBOSOMAL_SUBUNIT,1.3515395748657487e-9,6.634257259824339e-6,0.7881868108002371,-0.5200009717274134,-2.096129896785533,151,"RPL27, RPL11, RPS12, RPL26, MRPL41, MRPS21, RPL29, RPL21, RPS11, RPL13, MRPS31, RPS21, MRPS7, RPS14, MRPL16, RPL14, RPL23, MRPL21, RPL15, MRPL24, MRPL23, RPS8, MRPL55, RPS17, RPL39, RPS15A, MRPL40, RPL8, RPS16, MRPS18C, MRPL51, MRPL15, RPS27A, MRPS12, RPS5, MRPL30, MRPL50, MRPL43, RPL37A, RPS13, RPL36, MRPS35, MRPL20, UBA52, RPS20, MRPS33, RBM3, MRPL14, HBA2, HBA1, MRPS27, RPL6, RPL18A, RPL23A, RPS7, MRPL12, RPL28, MRPL11, RPL38, RPS3A, MRPS18B, NSUN4, RPLP1, RPS24"
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,1.1154508893397266e-9,6.634257259824339e-6,0.7881868108002371,-0.5539573052818165,-2.169295459479665,124,"RPL27, RPL11, RPS12, RPL26, MRPL41, MRPS21, RPL29, RPL21, RPS11, RPL13, MRPS31, NDUFA7, RPS21, MRPS7, RPS14, MRPL16, RPL14, RPL23, MRPL21, RPL15, MRPL24, MRPL23, RPS8, MRPL55, RPS17, RPL39, RPS15A, RPL8, RPS16, MRPS18C, MRPL51, MRPL15, RPS27A, MRPS12, RPS5, MRPL30, MRPL43, RPL37A, RPS13, RPL36, MRPS35, MRPL20, UBA52, RPS20, MRPS33, MRPL14, RPL6, RPL18A, RPL23A, RPS7, MRPL12, RPL28, MRPL11, RPL38, RPS3A, MRPS18B, RPLP1, RPS24"
GO_NEURON_PROJECTION,9.59365349940135e-9,3.5319035358046066e-5,0.7477396631498854,-0.31508062806836357,-1.515296584430542,1142,"MAPK8IP1, IFT20, PGRMC1, ATP6V0D1, STMN1, SNAP25, THY1, LRRC7, GRIA3, GOT1, BASP1, CDK5R1, MAP2, KCNK1, DLG2, APBB1, DCDC2, CCK, CKB, STX4, ADGRB1, SNCA, NCDN, PURA, PIN1, FRMPD4, GRIA4, CAMK2B, NECTIN3, GNAS, GRIPAP1, MTPN, GPER1, UCHL1, TENM2, DNM1, MAPT, KIF3A, GLRX2, UBB, CLU, ASAP1, GABRB1, VAMP2, GRID2, OLFM1, SLC6A6, ERC2, IQGAP1, GRIA2, DBN1, EEA1, GABBR1, ATG7, SIGMAR1, MAGI2, ACTG1, PSEN1, ARL3, NTRK2, STMN4, ANKS1B, CETN2, PCDH15, VIM, TUBB3, APOE, MOB4, SFPQ, GRIA1, PTPN13, MAPK1, MAP9, PALM, ZC3H14, TOR1A, PRNP, TERF2, SYT11, STRN4, ITPKA, RGS17, ZWINT, CD200, FEZ1, CALM3, EPS8, DCTN2, ATP1A3, STMN3, PDE4B, SRCIN1, SGCE, BRINP2, SNCB, UFL1, SLC17A7, NDFIP1, KCNIP3, CEP290, CTNNA2, PTPRN, CHL1, SHTN1, BSN, VPS35, NSF, TOPORS, ZFYVE27, GNG3, GRIP1, ANK3, ABHD17B, MAGEE1, TMOD2, GNG13, MTMR2, ABHD17A, CNKSR2, NGEF, MYOC, UNC13A, GAD1, MAP7, EPHA4, BIN1, MYO1D, GNAI2, PQBP1, CEP250, SAMD4A, PRR7, KIF1A, ARL8B, NRSN1, CDKL5, CACNG2, TENM1, GAP43, FKBP4, RGS12, MT-ND1, KLHL24, FEZ2, LIMK1, DTNBP1, GAD2, CAMK2G, FAM168B, PAK1, TIAM2, ABR, SCN2A, ADCY2, MPP2, NRSN2, NDEL1, PPP1R9A, NDUFS7, USP9X, CACNG7, INSR, PCSK2, GLRX3, NTRK3, SLC6A12, LLGL1, CORO1A, DLG3, SCN1B, CRTAC1, DOC2A, ADGRL2, SHANK2, BLOC1S5, RAB3A, TSPOAP1, IFT57, BSG, IQCJ-SCHIP1, P2RX4, INPP5F, AP3S2, CAMK2A, PHB2, CRYAB, ABHD12, HEPACAM, SCN3A, SYT13, RANGAP1, AP3M2, NR1D1, HSP90AB1, ARF1, ATL1, RGS10, DRP2, PSD, SYT1, PPP2R1A, PIAS3, MT-ND5, TBCC, CPT1C, TPGS1, IL31RA, SLC6A11, RBM3, GIPC1, DNM3, NGF, STX3, PTPRN2, SLC4A10, PRKAR2B, USP50, RPGR, ARHGAP33, DCTN1, SV2B, CPEB1, BRSK1, CNR1, SBF2, SPOCK1, SYT4, SNAP23, ROR2, MYH14, CDH8, UNC80, ABHD17C, UBXN1, LMTK3, PTPRF, TPRG1L, PENK, SPG11, SAG, PACSIN1, GPM6A, FOS, NPTX1, SLC1A3, EPHA6, ADCYAP1, NRP1, KIF13B, ARC, BACE1, ASIC2, SYT5, SHANK1, VEZT, LZTS3, DBNL, SHANK3, NRCAM, GRIN3A, ATXN10, CNTN4, TXN2, ACTR10, LDLRAP1, ATP6AP2, WDR47, RPL28, WASHC5, GRIK5, LSM4, CACNG3, FLNB, BRSK2, RIN1, NECAB2, KATNB1, AQP11, PLCB4, KCNQ3, VCAN, CPLX2, ADNP, EEF2K, BNIP3, STMN2, APBA2, NPTN, IGSF9B, LRRC4B, EPHA7, ORAI2, NRGN, KIF4A, APOD, SNAPIN, PALMD, LSM1, ARFGEF2, CTNND1, EXOC7, HCN1, CHRM1, ATP2B1, HOMER1, PRR12, ABCA4, DSCAM, SORT1, CRIPT, ATXN1L, PPP3CA, FCHSD2, EXOC6, TRAK2, ARPC2, ANK2, CPNE5, MYH10, RIPOR2, C16orf70, VIP, RAB39B, CST3, JPH4, DVL1, MAP6, PLK2, SH3GL2, KIFAP3, EPHB6, OCRL, PRKCG, CRMP1, LRP4, SV2C, BTBD8, SYT7, ARF4, EPHA3, SLC8A3, NCF1, KCNQ2, C1QL1, KIF3B"
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY,1.5575560801988855e-8,4.5873141674017576e-5,0.7337619883564803,0.9821350444800934,1.964210193215356,6,"HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G"
GO_ORGANELLE_INNER_MEMBRANE,2.1234848956483116e-8,5.211739762219507e-5,0.7337619883564803,-0.37326378786029785,-1.7058435509321754,484,"ATP5ME, NDUFB7, MRPL41, TIMM9, ATP5F1E, MT-CO3, MRPS21, LETM2, COX5A, CHCHD6, MT-ND4, ATP5F1D, PISD, CNP, NDUFA13, NDUFS6, HIGD1A, UQCRB, CLU, MRPS31, ATP5PB, SLC25A16, NDUFA7, UQCR10, MTCH1, COX8A, LEMD3, MRPS7, ATP5MC3, SIGMAR1, PSEN1, COX7A2, MPC2, MRPL16, BCS1L, ATP5PF, MT-ATP6, CLPX, NDUFA4, NDUFB11, UQCRQ, TMEM126A, SMIM20, MRPL21, MRPL24, NDUFA2, MRPL23, NOA1, COX6C, MRPL55, COX6B1, SMAD1, ATP5PD, NDUFS5, COQ5, NDUFA5, MRPL40, TAZ, AIFM1, COX7B, MTLN, MT-CO1, MT-CO2, MPC1, NDUFS8, MRPS18C, NDUFAF3, SPNS1, ABCB8, MRPL51, MRPL15, SIRT4, MRPS12, MYOC, COX4I1, COX5B, SFXN5, NDUFAF4, SUN2, ACADVL, TIMM10B, MT-ND1, MRPL30, PAM16, MRPL50, MRPL43, NDUFS7, DELE1, NDUFV1, CYP2U1, SLC25A29, NDUFB5, MCUR1, P2RX4, TMEM126B, STOML2, MTG2, PHB2, SMAD3, ATP5MPL, SFXN3, MRS2, SLC25A3, MRPS35, MRPL20, PMPCB, SLC25A25, AFG3L2, CHCHD10, MT-ND5, SLC25A5, MRPS33, SLC25A52, SLC25A51, TMEM11, MRPL14, TOMM40, SLC25A30, APOOL, MRPS27, ABCB10, NDUFV3, ATP5PO, COQ2, ARL6IP6, CKMT1B, CKMT1A, UQCR11, DPY19L4, SFXN1, DNAJC30, NDUFA9, MRPL12, TIMM50, LEMD2, HADHA, HADHB, TIMM17B, MRPL11, SLC25A4, SUN1, SLC25A42, C12orf73, MRPS18B, TMEM14C, NDUFA10, PTCD3, COX18, LBR, DNAJC11, ATAD3A, NUTF2, NDUFS2, UQCRC1, TIMM13, DHRS13, COQ8B, MRPS14, TIMM8B, MRPS22, MT-ATP8, MFSD10, MRPL2, MT-ND2, GUF1, NDUFC2-KCTD14, NDUFC2, SLC25A38, MT-ND4L, MAIP1, MT-ND6, MRPL52, COA3, THEM4, GOT2"
GO_MITOCHONDRIAL_ENVELOPE,3.344996051721098e-8,7.036915979663556e-5,0.7195128263389107,-0.3415253969122258,-1.5912481289073963,682,"MAPK8IP1, PGRMC1, ATP5ME, NDUFB7, MRPL41, MIGA2, TIMM9, ARMCX1, CHCHD2, ATP5F1E, MT-CO3, TOMM34, MRPS21, LETM2, COX5A, CHCHD6, MT-ND4, ATP5F1D, PISD, CNP, NDUFA13, NDUFS6, GPER1, DNM1, HIGD1A, UQCRB, UBB, CLU, CEP89, MRPS31, COX17, ATP5PB, SLC25A16, NDUFA7, UQCR10, MTCH1, COX8A, MRPS7, ATP5MC3, PSEN1, COX7A2, MPC2, MRPL16, BCS1L, ATP5PF, MT-ATP6, NME2, CLPX, NDUFA4, NDUFB11, UQCRQ, TMEM126A, SMIM20, MRPL21, TMBIM6, MRPL24, NDUFA2, MRPL23, NOA1, COX6C, MRPL55, COX6B1, CALM3, ATP5PD, NDUFS5, COQ5, NDUFA5, MRPL40, TAZ, AIFM1, CYB5R3, COX7B, MTLN, MT-CO1, MT-CO2, MPC1, NDUFS8, MIEF1, MRPS18C, AK2, NDUFAF3, SPNS1, ABCB8, TOMM6, MRPL51, MRPL15, SIRT4, PNPLA8, RPS27A, MRPS12, MYOC, COX4I1, CHCHD7, EPHA4, COX5B, SFXN5, NDUFAF4, FUNDC2, ACADVL, TIMM10B, TXNIP, MT-ND1, RHBDD1, MRPL30, PAM16, MRPL50, CISD2, MRPL43, NDUFS7, DELE1, NDUFV1, ABHD6, CYP2U1, SLC25A29, NDUFB5, NME1, IFI27L2, MCUR1, TMEM126B, SNN, STOML2, MTG2, PHB2, ATP5MPL, SFXN3, MRS2, SLC25A3, ACSL1, MRPS35, MRPL20, PMPCB, SLC25A25, AFG3L2, UBA52, REEP1, CHCHD10, MT-ND5, CPT1C, CIAPIN1, VPS13C, SLC25A5, MRPS33, SLC25A52, SLC25A51, DNM3, TMEM11, MCL1, MRPL14, SH3GLB1, TOMM40, SLC25A30, APOOL, MRPS27, ABCB10, CNR1, NDUFV3, ATP5PO, AIFM2, COQ2, MAOB, MTX1, LETMD1, PPP1R15A, STARD13, NRP1, CKMT1B, CKMT1A, UQCR11, SFXN1, DNAJC30, NDUFA9, MRPL12, TIMM50, HADHA, HADHB, TIMM17B, MRPL11, SLC25A4, BNIP3, SLC25A42, DTYMK, NRGN, LYRM7, C12orf73, MRPS18B, TMEM14C, NDUFA10, PTCD3, CARD19, CYB5A, IVD, COX18, DNAJC11, ATAD3A, NDUFS2, RNF5, UQCRC1, TIMM13, BNIP1, DHRS13, COQ8B, HSD17B8, MRPS14, TIMM8B, MRPS22, COA7, SLC8A3, MT-ATP8, MRPL2, MT-ND2, GUF1, NDUFC2-KCTD14, NDUFC2, SLC25A38, MT-ND4L, GPAM, BAX, MAIP1, MT-ND6, MRPL52, ACSL5, COA3, DIABLO, THEM4, GOT2, GJA1, FUNDC1, MRPL48, BAD"
GO_POSTSYNAPSE,6.207505660763237e-8,1.0156858706711047e-4,0.7049757151672383,-0.3536880132963873,-1.6349864585482956,573,"ADGRB3, SYN2, SNAP25, LRRC7, GRIA3, LRFN5, DLGAP1, CDK5R1, MAP2, DLG2, APBB1, FXYD6, RGS7BP, STX4, ADGRB1, NCDN, PURA, LRRTM4, PFN2, PAK3, PIN1, ATAD1, FRMPD4, GRIA4, NECTIN3, CALY, GRIPAP1, GPER1, TENM2, DNM1, MAPT, ATP2B2, ASAP1, DCLK1, GABRB1, GRID2, PSMA7, EIF4E, GRIA2, DBN1, GABBR1, SIGMAR1, CLTA, DYNLL2, MAGI2, RPS14, NTRK2, DNAJC6, ANKS1B, RPL14, ARHGEF9, MKLN1, HIP1, RPL23, MOB4, GRIA1, MAPK1, MECP2, PALM, CLTB, GRIK1, TPPP, PRNP, SYT11, STRN4, ITPKA, EPS8, ATP1A1, FBXO45, PDE4B, SRCIN1, SLC17A7, CAMK1, RPL8, CTNNA2, BSN, VPS35, NSF, PDPK1, GNG3, GRIP1, ANK3, ABHD17B, MAGEE1, CSPG5, NETO2, MTMR2, ABHD17A, CNKSR2, LRRC4C, EPHA4, ADD2, PRR7, KIF1A, CDKL5, CACNG2, GAP43, DTNBP1, INSYN1, RTN4, ABR, MPP2, LRFN4, PPP1R9A, KCTD16, LIN7A, CACNG7, NTRK3, ABHD6, DLG3, RPS13, BCL11A, SHANK2, P2RX4, CAMK2A, PHB2, CRYAB, NR1D1, LIN7B, ARF1, RGS10, DRP2, PSD, ELAVL1, CPT1C, SLC6A11, GIPC1, DNM3, STX3, SLC4A10, PRKAR2B, USP50, ARHGAP33, CPEB1, PSMC5, SPOCK1, RPL6, RPL18A, ABHD17C, GPM6A, NRP1, ARC, ASIC2, SHANK1, LZTS3, DBNL, SHANK3, NRCAM, LRRTM3, GRIN3A, IQSEC1, EPB41, GRID1, ATP6AP2, WNT5A, GRIK5, CACNG3, ERBB4, PLCB4, CPLX2, EEF2K, BNIP3, APBA2, NPTN, IGSF9B, LRRC4B, RPL38, EPHA7, NRGN, PALMD, ARFGEF2, CTNND1"
GO_NEURON_TO_NEURON_SYNAPSE,5.937029655183563e-8,1.0156858706711047e-4,0.7195128263389107,-0.3967034776654321,-1.761214855809658,343,"SYN2, LRRC7, LRFN5, DLGAP1, CDK5R1, MAP2, DLG2, RGS7BP, ADGRB1, PAK3, FRMPD4, NECTIN3, GPER1, DNM1, ATP2B2, DCLK1, GRID2, GRIA2, DBN1, SIGMAR1, DYNLL2, MAGI2, RPS14, NTRK2, DNAJC6, ANKS1B, RPL14, ARHGEF9, RPL23, GRIA1, PRKAR1B, MAPK1, PALM, PRNP, SYT11, EPS8, ATP1A1, FBXO45, ATP1A3, PDE4B, SRCIN1, CAMK1, RPL8, CTNNA2, BSN, VPS35, NSF, PDPK1, GNG3, GRIP1, ABHD17B, NETO2, MTMR2, ABHD17A, CNKSR2, LRRC4C, EPHA4, ADD2, PRR7, CDKL5, CACNG2, GAP43, DTNBP1, INSYN1, RTN4, ABR, MPP2, LRFN4, PPP1R9A, LIN7A, CACNG7, DLG3, RPS13, BCL11A, SHANK2, RAPGEF4, P2RX4, CAMK2A, PHB2, CRYAB, LIN7B, ARF1, DRP2, PSD, SYT1, DNM3, USP50, CPEB1, SPOCK1, RPL6, RPL18A, ABHD17C, PENK, ARC, BACE1, SHANK1, LZTS3, DBNL, SHANK3, NRCAM, LRRTM3, GRIN3A, IQSEC1, EPB41, GRID1, AKAP7, GRIK5, CACNG3, ERBB4, PLCB4, EEF2K, BNIP3, NPTN, IGSF9B, LRRC4B, RPL38, EPHA7, NRGN, ARFGEF2, CTNND1, EFNB2, CHRM1, HOMER1, PRR12, CRIPT"
GO_GLUTAMATERGIC_SYNAPSE,7.915975563844023e-8,1.1657065615316708e-4,0.7049757151672383,-0.39050536969116134,-1.7278950575992522,332,"SYN2, SNAP25, NRG3, LRFN5, DLGAP1, DLG2, FXYD6, RGS7BP, STX4, ADGRB1, IL1RAPL2, TNR, PURA, PFN2, PAK3, PIN1, ATAD1, FRMPD4, CALY, GRIPAP1, DNM1, HRAS, ATP2B2, GRID2, ERC2, EIF4E, DBN1, DYNLL2, HIP1, APOE, GRIA1, PRKAR1B, EPS8, FBXO45, PFN1, CAMK1, NPTXR, BSN, VPS35, GRIP1, ABHD17B, CSPG5, FLOT1, ABHD17A, CNKSR2, LRRC4C, UNC13A, EPHA4, BCAN, PRR7, CDKL5, ADAM23, CACNG2, DTNBP1, ABR, SCN2A, LRFN4, PPP1R9A, CACNG7, NTRK3, ABHD6, CORO1A, DLG3, NRXN1, TSPOAP1, ARHGAP39, PHB2, ARF1, DRP2, SYT1, PPP2R1A, ELAVL1, CPT1C, GIPC1, DNM3, STX3, PRKAR2B, CNR1, IL1RAP, SYT4, CDH8, SPARCL1, ABHD17C, GPM6A, NPTX1, PTPRD, NRP1, ARC, SHANK1, NRCAM, LRRTM3, GRIN3A, GRID1, WNT5A, GRIK5, CACNG3, ERBB4, PLCB4, CPLX2, PORCN, NPTN, LRRC4B, EPHA7, NRGN, CTNND1, EFNB2, CHRM1, ATP2B1, PPP3CB, HOMER1, PPP3CA, ARPC2, SPTBN2, MYH10, DVL1, SH3GL2, PLPPR4, SYT7, ARF4, CAMKV, ATP2B4, DGKE, NPTX2, SLITRK1, SORCS3, PACSIN2, SH3GL3"
