pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_ENVELOPE,1e-10,1.1343076923076924e-7,NA,-0.33396125269734717,-1.596736527049904,1090,"PTGDS, GABRB1, MT-ND2, CLU, SURF1, NDUFA5, CACYBP, PGAM5, MT-ND4, MRPL55, NDUFA4, ATP5MC3, NRGN, UBB, ATP5MGL, ATP5MG, COX5A, TIMM10B, TOR1AIP2, UQCRQ, NME1, COQ10A, COX8A, ATP5PF, MRPS14, MRPL43, NDUFA6, COX7B, RANBP3L, NDUFB5, MIEF1, NOS1AP, CHCHD10, COQ5, MRPS31, MRPL45, GDAP1, GJA1, NDUFA13, CISD1, EIF5AL1, EIF5A, EGFR, MTG2, MT-ATP6, COX6B1, MT-CO3, MT-CO1, COX4I1, RNF180, RNF6, MRPL3, CHCHD2, NDUFA9, HIGD1A, AAAS, DNM1, ATP5MF, NDUFV1, SLC25A11, MT-CYB, MRPL12, VDAC1, TMEM126B, PHB2, ROGDI, DNM2, HIGD2A, NME2, PNPLA8, SLC25A3, SPNS1, C9orf72, C12orf43, SCRN1, CHMP2A, NDUFS4, MRPL51, AIFM3, SLC25A42, MRPL34, GPX4, GATM, NDUFA10, NDUFB9, MRPS34, NAT8L, HAX1, NUP153, SOD1, PLA2G4A, SYNE3, MAD1L1, ACSL1, ATP5F1A, PDE2A, ATP5PO, MRPL16, TYRO3, UBA52, MCM3AP, ENDOG, RAB40B, ENY2, RANGAP1, NSMF, IMMT, STX1A, MRPS18A, UQCRB, RIF1, MYOC, SENP1, TAZ, ACSL5, ATP5F1C, SIGMAR1, UQCR11, IPO11, NDUFB10, SLC25A33, COX6A1, MRPL13, SLC25A1, MRPL11, COX5B, SNPH, PTPN1, CALM3, ECSIT, MRPS12, MRPS26, MGST3, MT-CO2, ATP5PD, COX14, NDUFS3, SPIN1, MLX, NUDT1, NDUFC1, MRPL41, PRELID3B, PLCD4, PRICKLE1, VAT1, CYP27A1, ATP5ME, DNM1L, SLC25A38, DHX37, SPIRE1, BNIP3L, MRPL35, PRELID3A, CLIC1, MT-ND1, AKAP1, PISD, SLC25A13, SFXN5, NDUFA3, COX11, MRPL53, TIMM8A, NUP54, RPS27A, ATP5F1E, PPP1CC, UQCC2, ITSN1, MFSD10, TXNL4A, MRPL27, UQCRHL, UQCRH, RCC1L, MRPS10, PGRMC1, TRAK1, SREBF1, IPO9, MCUR1, MRPL42, MRPL57, NDUFS5, MRPS5, TOMM70, RAE1, UTP18, GOLPH3, SPG7, CLPX, MT3, ATP5F1D, PHB, MAPK8IP1, MRS2, NXT2, NDUFAB1, SORL1, BNIP2, MRPL32, XPO7, CST3, MIGA2, PAK1, MRPL9, PAM16, BPHL, TNPO3, NDUFB2, MRPS18C, MATR3, MRPL17, MRPS15, EXOG, OSBPL3, MRPS21, MT-ND4L, VDAC2, LDHD, BCL2L11, MICU3, MRPS24, ACAD11, FZR1, MRPS17, VPS13A, CLPB, TOMM22, FECH, CBX5, COX17, CKMT1B, CKMT1A, MRPS27, MTCH1, LEMD3, MRPL2, CASC3, OXA1L, PRNP, BCL2, VAPA, MSTO1, MRPL15, CHCHD4, HADHA, HSD17B8, MRPL30, NDUFV2, DAP3, ULK1, COA6, SFXN1, SHISA5, SLC25A52, SLC25A51, NDUFB7, AURKAIP1, NDUFA2, MRPL28, GK, GNPAT, NDUFAF1, UQCR10, RAB11FIP5, NDUFB8, MPC2, MRPS22, CDS2, TIMM13, COX18, TIMM44, BNIP1, NOC4L, SLC9B2, RNF13, NDUFA8, TIMM22, NDUFB3, SUN1, ATP5F1B, PPP1R15A, PCID2, COX7A2, TIMM10, SLC25A12, SLC25A22, SLC25A46, REXO2, SH3GLB1, MT-ND5, MPC1, GPD2, TOMM40, MICU1, COX6C, BCHE, CASP8, ABHD6, BAX, DDX19B, QTRT2, TMEM14A, THOP1, SFXN3, CNEP1R1, LETM1, CCNI, ATAD3A, KPNA4, NDUFS8, SLC25A5, ABCB8, PHF8, DHRS13, DTX2, ALDH18A1, DTYMK, PCYT1A, ATP5PB, FAF1, OSBPL6, SLC27A1, ACADVL, NGRN, MTLN, MRPL44, COASY, APOOL, GTF3C3, WDR3, MRPL48, CPT1C, MTOR, DTL, SLC25A26, MRPL46, NDUFV3, BLOC1S1, NDUFAF4, PTCD3, MTX2, PRKCZ, INTS5, RNASET2, CHCHD1, SIRT5, MFF, LMNTD1, TRA2B, NDUFS6, TMEM109, SNN, MRPS28, FUNDC2, MLXIP, CRAT, TFPT, LPIN1, NDUFA11, RTN4IP1, TRAP1, ANXA4, DNAJB2, GPAM, MTCH2, RNF185, RB1CC1, ACACB, CHCHD6, MRPL54, SDHB, GTPBP4, MRPL23, KPNB1, BCL2L1, MRPS36, SMDT1, MRPL39, POLA1, CYB5A, CHCHD7, BAD, AHCTF1, DMAC2"
GO_MITOCHONDRIAL_ENVELOPE,1e-10,1.1343076923076924e-7,NA,-0.40300595830649655,-1.8687016587264107,699,"MT-ND2, CLU, SURF1, NDUFA5, PGAM5, MT-ND4, MRPL55, NDUFA4, ATP5MC3, NRGN, UBB, ATP5MGL, ATP5MG, COX5A, TIMM10B, UQCRQ, NME1, COQ10A, COX8A, ATP5PF, MRPS14, MRPL43, NDUFA6, COX7B, NDUFB5, MIEF1, CHCHD10, COQ5, MRPS31, MRPL45, GDAP1, GJA1, NDUFA13, CISD1, MTG2, MT-ATP6, COX6B1, MT-CO3, MT-CO1, COX4I1, MRPL3, CHCHD2, NDUFA9, HIGD1A, DNM1, ATP5MF, NDUFV1, SLC25A11, MT-CYB, MRPL12, VDAC1, TMEM126B, PHB2, DNM2, HIGD2A, NME2, PNPLA8, SLC25A3, SPNS1, NDUFS4, MRPL51, AIFM3, SLC25A42, MRPL34, GATM, NDUFA10, NDUFB9, MRPS34, NAT8L, HAX1, SOD1, PLA2G4A, ACSL1, ATP5F1A, PDE2A, ATP5PO, MRPL16, UBA52, ENDOG, IMMT, MRPS18A, UQCRB, MYOC, TAZ, ACSL5, ATP5F1C, UQCR11, NDUFB10, SLC25A33, COX6A1, MRPL13, SLC25A1, MRPL11, COX5B, SNPH, PTPN1, CALM3, ECSIT, MRPS12, MRPS26, MT-CO2, ATP5PD, COX14, NDUFS3, NDUFC1, MRPL41, PRELID3B, VAT1, CYP27A1, ATP5ME, DNM1L, SLC25A38, SPIRE1, BNIP3L, MRPL35, PRELID3A, MT-ND1, AKAP1, PISD, SLC25A13, SFXN5, NDUFA3, COX11, MRPL53, TIMM8A, RPS27A, ATP5F1E, PPP1CC, UQCC2, MRPL27, UQCRHL, UQCRH, RCC1L, MRPS10, PGRMC1, TRAK1, MCUR1, MRPL42, MRPL57, NDUFS5, MRPS5, TOMM70, GOLPH3, SPG7, CLPX, MT3, ATP5F1D, PHB, MAPK8IP1, MRS2, NDUFAB1, MRPL32, MIGA2, MRPL9, PAM16, BPHL, NDUFB2, MRPS18C, MRPL17, MRPS15, EXOG, MRPS21, MT-ND4L, VDAC2, LDHD, BCL2L11, MICU3, MRPS24, ACAD11, MRPS17, VPS13A, CLPB, TOMM22, FECH, COX17, CKMT1B, CKMT1A, MRPS27, MTCH1, MRPL2, OXA1L, BCL2, MSTO1, MRPL15, CHCHD4, HADHA, HSD17B8, MRPL30, NDUFV2, DAP3, ULK1, COA6, SFXN1, SLC25A52, SLC25A51, NDUFB7, AURKAIP1, NDUFA2, MRPL28, GK, GNPAT, NDUFAF1, UQCR10, RAB11FIP5, NDUFB8, MPC2, MRPS22, CDS2, TIMM13, COX18, TIMM44, BNIP1, SLC9B2, NDUFA8, TIMM22, NDUFB3, ATP5F1B, PPP1R15A, COX7A2, TIMM10, SLC25A12, SLC25A22, SLC25A46, REXO2, SH3GLB1, MT-ND5, MPC1, GPD2, TOMM40, MICU1, COX6C, CASP8, ABHD6, BAX, QTRT2, TMEM14A, THOP1, SFXN3, LETM1, ATAD3A, NDUFS8, SLC25A5, ABCB8, DHRS13, ALDH18A1, DTYMK, ATP5PB, SLC27A1, ACADVL, NGRN, MTLN, MRPL44, COASY, APOOL, MRPL48, CPT1C, MTOR, SLC25A26, MRPL46, NDUFV3, BLOC1S1, NDUFAF4, PTCD3, MTX2, RNASET2, CHCHD1, SIRT5, MFF, NDUFS6, SNN, MRPS28, FUNDC2, MLXIP, CRAT, LPIN1, NDUFA11, RTN4IP1, TRAP1, GPAM, MTCH2, RNF185, ACACB, CHCHD6, MRPL54, SDHB, MRPL23, BCL2L1, MRPS36, SMDT1, MRPL39, CYB5A, CHCHD7, BAD, DMAC2"
GO_ORGANELLE_INNER_MEMBRANE,1e-10,1.1343076923076924e-7,NA,-0.4259844500465347,-1.9265138268895632,494,"MT-ND2, CLU, SURF1, NDUFA5, MT-ND4, MRPL55, NDUFA4, ATP5MC3, ATP5MGL, ATP5MG, COX5A, TIMM10B, UQCRQ, COQ10A, COX8A, ATP5PF, MRPS14, MRPL43, NDUFA6, COX7B, NDUFB5, CHCHD10, COQ5, MRPS31, MRPL45, NDUFA13, MTG2, MT-ATP6, COX6B1, MT-CO3, MT-CO1, COX4I1, MRPL3, NDUFA9, HIGD1A, ATP5MF, NDUFV1, SLC25A11, MT-CYB, MRPL12, TMEM126B, PHB2, HIGD2A, SLC25A3, SPNS1, NDUFS4, MRPL51, AIFM3, SLC25A42, MRPL34, GATM, NDUFA10, NDUFB9, MRPS34, PLA2G4A, ATP5F1A, PDE2A, ATP5PO, MRPL16, ENDOG, IMMT, MRPS18A, UQCRB, MYOC, TAZ, ATP5F1C, SIGMAR1, UQCR11, NDUFB10, SLC25A33, COX6A1, MRPL13, SLC25A1, MRPL11, COX5B, PTPN1, ECSIT, MRPS12, MRPS26, MT-CO2, ATP5PD, NDUFS3, NDUFC1, MRPL41, CYP27A1, ATP5ME, SLC25A38, MRPL35, MT-ND1, PISD, SLC25A13, SFXN5, NDUFA3, COX11, MRPL53, TIMM8A, ATP5F1E, UQCC2, MFSD10, MRPL27, UQCRHL, UQCRH, RCC1L, MRPS10, MCUR1, MRPL42, MRPL57, NDUFS5, MRPS5, SPG7, CLPX, ATP5F1D, PHB, MRS2, NDUFAB1, MRPL32, MRPL9, PAM16, NDUFB2, MRPS18C, MATR3, MRPL17, MRPS15, EXOG, MRPS21, MT-ND4L, LDHD, MICU3, MRPS24, ACAD11, MRPS17, FECH, CKMT1B, CKMT1A, MRPS27, MTCH1, LEMD3, MRPL2, OXA1L, MRPL15, HADHA, MRPL30, NDUFV2, DAP3, SFXN1, SLC25A52, SLC25A51, NDUFB7, AURKAIP1, NDUFA2, MRPL28, NDUFAF1, UQCR10, NDUFB8, MPC2, MRPS22, CDS2, TIMM13, COX18, TIMM44, SLC9B2, RNF13, NDUFA8, TIMM22, NDUFB3, SUN1, ATP5F1B, COX7A2, TIMM10, SLC25A12, SLC25A22, MT-ND5, MPC1, GPD2, TOMM40, MICU1, COX6C, SFXN3, LETM1, ATAD3A, NDUFS8, SLC25A5, ABCB8, DHRS13, ALDH18A1, ATP5PB, SLC27A1, ACADVL, MTLN, MRPL44, APOOL, MRPL48, SLC25A26, MRPL46, NDUFV3, NDUFAF4, PTCD3"
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,1e-10,1.1343076923076924e-7,NA,-0.4425906577439104,-2.001009418994162,476,"LDHA, MT-ND2, PPP1R1A, SURF1, NDUFA5, CALM1, SH3BGRL3, MT-ND4, NDUFA4, PPP1R2B, PPP1R2, ATP5MC3, ATP5MG, COX5A, DLAT, SUCLA2, ALDOA, ATP5IF1, UQCRQ, COQ10A, COX8A, ATP5PF, ENO1, NDUFA6, COX7B, NDUFB5, SORBS1, SIRT3, MDH1, PRKAG2, AK4, VGF, CHCHD10, PKM, NDUFA13, CISD1, ENO2, PHKG1, PGM2L1, MT-ATP6, COX6B1, MT-CO3, MT-CO1, PRDM16, COX4I1, NDUFA9, AAAS, ATP5MF, NDUFV1, PGAM4, PGAM1, MT-CYB, MDH2, PRKAG1, PHB2, SLC4A4, TPI1, NDUFS4, NDUFA10, GLRX5, NDUFB9, NUP153, EIF6, ALDOC, ATP5F1A, CS, ATP5PO, UGP2, DYRK2, UQCRB, VCP, PPARA, NOP53, TAZ, ATP5F1C, UQCR11, PHKG2, NDUFB10, RPIA, SLC25A33, COX6A1, MTFR1L, ARNT, COX5B, MT-CO2, ATP5PD, NDUFS3, PFKP, PGK1, NDUFC1, IDH1, ATP5ME, ETFA, MT-ND1, FDX1, SLC25A13, NDUFA3, NUPR1, COX11, NUP54, ATP5F1E, PPP1CC, UQCC2, GAA, UQCRHL, UQCRH, PFKM, IDH3G, NDUFS5, RAE1, MT3, ATP5F1D, IREB2, NDUFAB1, DLD, NDUFB2, PRKAA1, PDHA1, MT-ND4L, PIK3CA, FECH, COX17, PASK, OXA1L, PPP1R3A, PPARD, NDUFV2, COA6, ISCU, NDUFB7, NDUFA2, NDUFAF1, UQCR10, PPP1CA, NDUFB8, ENPP1, PHKA2, PPARGC1A, ETFBKMT, NDUFA8, PTGES2, NDUFB3, GPI, ENO4, ATP5F1B, COX7A2, ATP7A, MTFR2, SLC25A12, SLC25A22, MT-ND5, GPD2, COX6C, SIRT6, MYC, PPP1R3G, TEFM, PFKFB3"
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,1e-10,1.1343076923076924e-7,NA,-0.5040168429600078,-2.133036006070761,256,"MT-ND2, PPP1R1A, SURF1, NDUFA5, CALM1, MT-ND4, NDUFA4, PPP1R2B, PPP1R2, COX5A, DLAT, SUCLA2, UQCRQ, COQ10A, COX8A, NDUFA6, COX7B, NDUFB5, SORBS1, SIRT3, MDH1, PRKAG2, NDUFA13, CISD1, PHKG1, PGM2L1, COX6B1, MT-CO3, MT-CO1, PRDM16, COX4I1, NDUFA9, NDUFV1, MT-CYB, MDH2, NDUFS4, NDUFA10, NDUFB9, CS, UGP2, DYRK2, UQCRB, VCP, NOP53, TAZ, UQCR11, PHKG2, NDUFB10, COX6A1, MTFR1L, COX5B, MT-CO2, NDUFS3, NDUFC1, IDH1, ETFA, MT-ND1, SLC25A13, NDUFA3, PPP1CC, GAA, UQCRHL, UQCRH, IDH3G, NDUFS5, MT3, ATP5F1D, IREB2, NDUFAB1, DLD, NDUFB2, PDHA1, MT-ND4L, PIK3CA, PASK, OXA1L, PPP1R3A, NDUFV2, COA6, ISCU, NDUFB7, NDUFA2, NDUFAF1, UQCR10, PPP1CA, NDUFB8, ENPP1, PHKA2, PPARGC1A, NDUFA8, NDUFB3, MTFR2, SLC25A12, SLC25A22, MT-ND5, GPD2, COX6C, MYC, PPP1R3G"
GO_MITOCHONDRIAL_PROTEIN_COMPLEX,1e-10,1.1343076923076924e-7,NA,-0.5142180949546763,-2.1743689319963178,252,"MT-ND2, NDUFA5, MT-ND4, MRPL55, NDUFA4, ATP5MC3, ATP5MGL, ATP5MG, COX5A, TIMM10B, DLAT, MALSU1, UQCRQ, ATP5PF, MRPS14, MRPL43, NDUFA6, NDUFB5, CHCHD10, MRPS31, MRPL45, NDUFA13, MT-ATP6, MT-CO1, COX4I1, MRPL3, NDUFA9, ATP5MF, NDUFV1, MT-CYB, MRPL12, VDAC1, PHB2, NDUFS4, MRPL51, MRPL34, NDUFA10, NDUFB9, MRPS34, POLG, ATP5F1A, ATP5PO, MRPL16, IMMT, MRPS18A, UQCRB, ATP5F1C, NDUFB10, COX6A1, MRPL13, MRPL11, MRPS12, MRPS26, ATP5PD, NDUFS3, NDUFC1, MRPL41, ATP5ME, MRPL35, MT-ND1, NDUFA3, MRPL53, ATP5F1E, MRPL27, UQCRHL, UQCRH, MRPS10, MRPL42, MRPL57, NDUFS5, MRPS5, TOMM70, SPG7, CLPX, TRMT10C, ATP5F1D, PHB, NDUFAB1, MRPL32, MRPL9, PAM16, NDUFB2, MRPS18C, MRPL17, MRPS15, PDHA1, MRPS21, MT-ND4L, MICU3, MRPS24, MRPS17, TOMM22, MRPS27, MRPL2, MRPL15, HADHA, MRPL30, NDUFV2, DAP3, NDUFB7, NDUFA2, MRPL28, NDUFAF1, UQCR10, NDUFB8, MRPS22, TIMM13, NDUFA8, TIMM22, NDUFB3, ATP5F1B, TIMM10, MT-ND5, TOMM40, MICU1, BAX"
GO_CELLULAR_RESPIRATION,1e-10,1.1343076923076924e-7,NA,-0.5508227269687191,-2.2454050306529894,175,"MT-ND2, SURF1, NDUFA5, MT-ND4, NDUFA4, COX5A, DLAT, SUCLA2, UQCRQ, COQ10A, COX8A, NDUFA6, COX7B, NDUFB5, SIRT3, MDH1, NDUFA13, CISD1, COX6B1, MT-CO3, MT-CO1, PRDM16, COX4I1, NDUFA9, NDUFV1, MT-CYB, MDH2, NDUFS4, NDUFA10, NDUFB9, CS, UQCRB, VCP, NOP53, TAZ, UQCR11, NDUFB10, COX6A1, MTFR1L, COX5B, MT-CO2, NDUFS3, NDUFC1, IDH1, ETFA, MT-ND1, SLC25A13, NDUFA3, UQCRHL, UQCRH, IDH3G, NDUFS5, ATP5F1D, IREB2, NDUFAB1, DLD, NDUFB2, PDHA1, MT-ND4L, PIK3CA, OXA1L, NDUFV2, COA6, ISCU, NDUFB7, NDUFA2, NDUFAF1, UQCR10, NDUFB8, PPARGC1A, NDUFA8, NDUFB3, MTFR2, SLC25A12, SLC25A22, MT-ND5, GPD2, COX6C"
GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,1e-10,1.1343076923076924e-7,NA,-0.5720373896448536,-2.24664080199744,128,"MT-ND2, NDUFA5, MT-ND4, NDUFA4, ATP5MC3, ATP5MGL, ATP5MG, COX5A, TIMM10B, UQCRQ, ATP5PF, NDUFA6, NDUFB5, CHCHD10, NDUFA13, MT-ATP6, MT-CO1, COX4I1, NDUFA9, ATP5MF, NDUFV1, MT-CYB, PHB2, NDUFS4, NDUFA10, NDUFB9, ATP5F1A, ATP5PO, IMMT, UQCRB, ATP5F1C, NDUFB10, COX6A1, ATP5PD, NDUFS3, NDUFC1, ATP5ME, MT-ND1, NDUFA3, ATP5F1E, UQCRHL, UQCRH, NDUFS5, SPG7, ATP5F1D, PHB, NDUFAB1, PAM16, NDUFB2, MT-ND4L, MICU3, NDUFV2, NDUFB7, NDUFA2, NDUFAF1, UQCR10, NDUFB8, NDUFA8, TIMM22, NDUFB3, ATP5F1B, TIMM10, MT-ND5, MICU1"
GO_ATP_METABOLIC_PROCESS,1e-10,1.1343076923076924e-7,NA,-0.5334790539397476,-2.2932356391107285,283,"ATP1A2, LDHA, MT-ND2, ATP1B1, SURF1, NDUFA5, MT-ND4, NDUFA4, ATP5MC3, ATP5MGL, ATP5MG, COX5A, ALDOA, ATP5IF1, UQCRQ, COX8A, ATP5PF, ENO1, NDUFA6, COX7B, NDUFB5, PRKAG2, AK4, CHCHD10, PKM, NDUFA13, ENO2, PGM2L1, MT-ATP6, COX6B1, MT-CO3, MT-CO1, COX4I1, NDUFA9, AAAS, ATP5MF, NDUFV1, PGAM4, PGAM1, MT-CYB, PRKAG1, SLC4A4, TPI1, NDUFS4, NDUFA10, ATP6V1B2, NDUFB9, NUP153, EIF6, ALDOC, ATP5F1A, ATP5PO, UQCRB, VCP, AK1, PPARA, GUK1, TAZ, ATP5F1C, UQCR11, NDUFB10, SLC25A33, COX6A1, ARNT, COX5B, MT-CO2, ATP5PD, NDUFS3, PFKP, PGK1, NDUFC1, ATP5ME, DNM1L, MT-ND1, SLC25A13, NDUFA3, NUPR1, NUP54, ATP5F1E, UQCC2, UQCRHL, UQCRH, PFKM, NDUFS5, RAE1, CLPX, ATP5F1D, NDUFAB1, DLD, NDUFB2, PRKAA1, MT-ND4L, HSPA1B, HSPA1A, NDUFV2, COA6, ISCU, NDUFB7, NDUFA2, NDUFAF1, UQCR10, NDUFB8, ENPP1, PPARGC1A, NDUFA8, OLA1, NDUFB3, GPI, ENO4, ATP5F1B, COX7A2, ATP7A, SLC25A12, MT-ND5, COX6C, SIRT6"
GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,1e-10,1.1343076923076924e-7,NA,-0.6005776295243772,-2.309393704568897,110,"MT-ND2, NDUFA5, MT-ND4, NDUFA4, COX5A, UQCRQ, COX8A, NDUFA6, COX7B, NDUFB5, NDUFA13, COX6B1, MT-CO3, MT-CO1, COX4I1, NDUFA9, NDUFV1, MT-CYB, NDUFS4, NDUFA10, NDUFB9, UQCRB, TAZ, UQCR11, NDUFB10, COX6A1, COX5B, MT-CO2, NDUFS3, NDUFC1, ETFA, MT-ND1, SLC25A13, NDUFA3, UQCRHL, UQCRH, NDUFS5, NDUFAB1, DLD, NDUFB2, MT-ND4L, NDUFV2, COA6, ISCU, NDUFB7, NDUFA2, NDUFAF1, UQCR10, NDUFB8, PPARGC1A, NDUFA8, NDUFB3, SLC25A12, SLC25A22, MT-ND5, GPD2, COX6C"
