pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_GLYCOPROTEIN_COMPLEX,3.8740323770680696e-4,0.7051716649963717,0.49849310876659025,0.774029764874942,1.922760019516464,14,"SNTG1, SGCZ, SGCE, UTRN, SGCD"
HP_HYPERHOMOCYSTINEMIA,6.601080152788531e-4,0.7051716649963717,0.47727081536286214,0.8101131431316718,1.8630564575676205,10,"MMADHC, PRDX1, LMBRD1, ABCD4, MTR"
GO_FILTRATION_DIAPHRAGM,9.549663928400144e-4,0.7051716649963717,0.47727081536286214,0.833712247300785,1.8540673350391677,9,"IQGAP1, MAGI2, PPP3CA"
GO_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.0010516134155839308,0.7051716649963717,0.45505986738722953,0.8741164165602646,1.8308037760493543,7,"GPLD1, CR2"
GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX,0.0012341944242062733,0.7051716649963717,0.45505986738722953,0.6899037261389183,1.8181463211900941,18,"NKD1, PPP2R1A, PPP2R1B, PPP2R2B, PPP2R2D, PPP2R5A, PPP2R3A, PPP2CB, PPP2R2A, PPP2R2C"
GO_PHOSPHATASE_COMPLEX,3.773190045972226e-4,0.7051716649963717,0.49849310876659025,0.546774142958819,1.8064921629404478,46,"NKD1, PPP2R1A, PPP1CC, PPP2R1B, PPP2R2B, PPP2R2D, WDR82, PPP3CB, PPP3R1, PPP3CA, PPP1R3F, PPP2R5A, PPP4C, PPP1R12A, SHOC2, PPP1R15B, PPP2R3A, PPP2CB, PPP4R4, PPP2R2A"
HP_ECTOPIC_ANUS,0.001378134297356406,0.7051716649963717,0.45505986738722953,0.5148463312200724,1.7102039306889516,47,"PTDSS1, MED12, DVL3, SNRPB, ATN1, IFT80, PIGV, PORCN, PIGY, SALL1, WDR35, B3GLCT, PIGN, HCCS, COX7B, C2CD3, PGAP2, POR"
HP_INABILITY_TO_WALK,1.3165552759771516e-4,0.7051716649963717,0.5188480777437918,0.39982881882350174,1.6483150677391258,164,"PPP2R1A, CDKL5, LAMA2, DYNC1I2, SLC1A2, FGF12, P4HTM, MT-ATP6, TRIM2, TUBB3, ASPA, RNASEH1, ERBB4, DHX30, TK2, PANK2, GALC, ATN1, GRIA4, RRM2B, MFF, ASXL3, LNPK, REPS1, NEB, SNX14, AP4S1, ALDH18A1, NGLY1, FARS2, CACNA1E, NTNG2, DNAJC6, FAM126A, VAC14, AGTPBP1, MDH2, MSTO1, GPAA1, FA2H, TSEN15, GNPTAB, RHOBTB2, GABBR2, GLE1, ATAD3A, WDR45B"
HP_NARROW_FORAMEN_OBTURATORIUM,0.0013607755289794532,0.7051716649963717,0.45505986738722953,0.9700992708158953,1.5924561492519138,3,"KIAA0319L, IRF5"
HP_GAIT_DISTURBANCE,2.3178741322113782e-4,0.7051716649963717,0.5188480777437918,0.2823588343876881,1.3331694583566196,814,"VPS13A, KMT2B, ARL3, MLH1, PPP2R1A, CDKL5, LAMA2, DYNC1I2, STAG2, ARL13B, MMADHC, SLC1A2, FGF12, SQSTM1, OPA1, GNB4, NRXN1, RNASEH2C, KCNA2, P4HTM, HADHB, PPP2R2B, DEAF1, AGRN, RFC2, MT-ATP6, CCDC28B, INF2, TIA1, TRIM2, TUBB3, CC2D2A, TUBB4A, CPT1C, MRE11, PTS, PRKN, ASPA, RNASEH1, ERBB4, GLUD2, FGD4, SBDS, BRAT1, DHX30, TK2, MED12, MPV17, PANK2, AP3B2, GALC, DNAJC3, VPS13C, SYT14, MKS1, ATN1, UBAC2, GRIA4, PNPLA6, RRM2B, ARMC9, ALG14, ELP1, DCC, MFF, TAF1, PEX5, SGCD, ASAH1, ASXL3, CRYAB, MAN2B1, RAB11B, LNPK, CIZ1, LDB3, PGAP1, ZBTB20, REPS1, NEB, PIGV, PREPL, SMARCB1, DHTKD1, CFL2, PPP3CA, APC, BSCL2, SIL1, MTR, SNX14, ERCC3, DDHD1, AP4S1, ACAN, RPS6KA3, ALDH18A1, NGLY1, FARS2, PAK1, APP, LMNB1, SPEG, PIGY, ATP1A3, PPM1D, AP4M1, DOCK3, RNF170, SELENON, CACNA1E, GBA2, PACS1, BMPR1A, MECR, SURF1, GBE1, NTNG2, DNAJC6, CLTC, DDRGK1, COL9A1, B3GALNT2, POMGNT1, FAM126A, USP8, VAC14, AGTPBP1, SH3TC2, MDH2, MTPAP, PDE6D, MSTO1, DCTN1, TMEM216, WDR48, MGAT2, MT-ND1, RIC1, NECAP1, DNAJC12, ZFYVE27, MT-ND2, EIF2B2, SLC30A9, PPP1R15B, TCTN1, LYRM7, KDM5B, GPAA1, FA2H, TRMT10A, ABCA2, CCDC141, QRICH1, MTMR14, TPP1, MSH2, TSEN15, GABRB3, BICD2, MME, GNPTAB, CHKB, VAMP1, KRAS, UBA5, ATXN10, RHOBTB2, ACOX1, GABBR2, GLE1, TPM3, ATP7A, DPAGT1, PRKRA, ATAD3A, CANT1, GOSR2, WDR45B, DHPS, SMARCE1, VPS35, SLC39A13, SLC25A21, NDRG1, PARK7, GDAP2, FAM149B1, GJB1, WDR11, FBXO38, AP4B1, GLB1, COMP, MYO9A, NKX6-2, RELA, MT-CO1, TCF4, C11orf95, ZMPSTE24, SUCLG1, FRRS1L, TTN, KIAA0586, ATP13A2, PIGP, NUBPL, FHL1, AP5Z1, ATCAY, RFXAP, SNAP25, INPP5E, SHANK3, ARV1, LRP12, DHDDS, COLQ, ERLIN2, SLC18A2, MTM1, GJC2, CA8"
