pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_REGULATION_OF_ION_TRANSPORT,7.087172166428397e-10,5.223600245266051e-6,0.8012155746177786,-0.38487995630783484,-1.7214781782165982,576,"KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, LYN, YWHAH, ADORA1, PTPN3, NETO2, SLC6A9, FGF14, SV2A, KCNJ10, SLC43A2, ARL6IP1, BIN1, TACO1, DLG2, GEM, FABP3, HOMER2, SLC12A2, SLC8A1, GRIA4, APP, AHNAK, PDPK1, CALM3, CACNA1C, CACNA1A, CAMK2B, SCN2A, UBASH3B, DAPK1, NKAIN2, CACNB4, KCNIP4, CACNA1H, KCNC3, KCNIP1, ATP2B1, CACNA2D4, KCNH8, SNCA, TMEM38A, NALCN, EPHB2, SYT10, PLCG2, FMR1, SCN3B, DNM2, KCNJ16, FHL1, NKAIN3, KCNQ3, CBARP, SLC30A5, WNK3, KCNK6, YWHAE, PKD2, SHANK3, RYR2, SYT11, OXSR1, TMEM109, WDR1, KCND3, CD33, CACNG7, GNAI2, RIPK1, PLPP4, PER2, SLC8B1, KCNIP3, PRKCE, SERPINE2, ACSL5, RASGRF1, TPCN1, UBQLN1, MLLT6, PDE4B, PTEN, P2RX7, ATP5PF, AKAP9, PLA2G10, ADORA2A, NKAIN1, GOPC, PRKACA, PLCG1, KCNG4, CLIC1, NEFL, KCNK13, KCNIP2, ATP8A2, KCNU1, THY1, CHRNB2, SHANK1, EGF, GRIA3, CACNA1D, KCNQ1, DPP6, ANK3, TNFRSF11A, GPD1L, PINK1, ADCYAP1R1, MTOR, KCNH7, UTRN, EPO, SHANK2, SHISA6, ARF1, TRPC1, NOS1"
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT,5.059259399611093e-10,5.223600245266051e-6,0.8012155746177786,-0.4260440689543468,-1.8534433147730072,400,"KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, LYN, YWHAH, PTPN3, NETO2, SLC6A9, FGF14, KCNJ10, SLC43A2, ARL6IP1, BIN1, TACO1, DLG2, GEM, SLC8A1, GRIA4, APP, AHNAK, PDPK1, CALM3, CACNA1C, CACNA1A, SCN2A, UBASH3B, DAPK1, CACNB4, KCNIP4, CACNA1H, KCNC3, KCNIP1, CACNA2D4, KCNH8, SNCA, TMEM38A, NALCN, EPHB2, PLCG2, FMR1, SCN3B, DNM2, KCNJ16, FHL1, KCNQ3, CBARP, SLC30A5, WNK3, KCNK6, YWHAE, PKD2, SHANK3, RYR2, OXSR1, TMEM109, WDR1, KCND3, CACNG7, RIPK1, PER2, KCNIP3, PRKCE, ACSL5, RASGRF1, TPCN1, UBQLN1, PDE4B, PTEN, P2RX7, AKAP9, GOPC, PRKACA, PLCG1, KCNG4, CLIC1, NEFL, KCNK13, KCNIP2, KCNU1, THY1, SHANK1, GRIA3, CACNA1D, KCNQ1, DPP6, ANK3, GPD1L, PINK1, MTOR, KCNH7, UTRN, EPO, SHANK2, SHISA6, ARF1, TRPC1, NOS1"
GO_SYNAPSE,2.212870808112402e-9,1.087330952746164e-5,0.7749390301364363,-0.3257711807495577,-1.5241671753653276,1220,"RAPGEF4, OLFM3, KCNJ3, CACNB2, RPL23, CACNG4, SHISA9, SDK2, LYN, MAP1B, ADGRB1, PGRMC1, RAB8B, FZD3, ADORA1, NDFIP1, NETO2, KPNA1, LRRTM3, SLC6A9, MAP1A, GRIN3A, SLC6A11, DGKZ, WNT7A, RPS20, SV2A, PTPRN2, KCNJ10, PALM, SIPA1L1, BIN1, SNAP47, DLG2, RPS7, STAT3, RPL18A, RPS14, HOMER2, SLC8A1, DGKI, GRIA4, APP, TNR, PDPK1, ROR1, PRKCZ, KIF1A, CALM3, SNCAIP, CACNA1C, MCTP1, LAMA5, CACNA1A, CAMK2B, NTRK3, EIF4EBP2, TMEM108, SCN2A, RPS19, DISC1, LRRC4C, DLGAP4, TMEM163, RAB6B, AMPH, CACNB4, SEZ6, CANX, GRIK4, RAB40B, GJC1, KCNC3, ERC2, ETV5, PACSIN2, ATP2B1, ASAP1, RPL14, PDZRN3, SNCA, ARL8B, OLFM2, ERBB4, EPHB2, SYT10, BRSK1, ZDHHC15, AKR1A1, CTNND1, NRGN, PI4K2A, UNC5C, FMR1, MPP2, FLRT3, ITPR1, DNM2, DOCK10, PPFIA1, LRRTM4, CNN3, STAU1, NCK2, CLSTN2, SH3GL3, KCNQ3, CBARP, CLTA, GPC4, TRAPPC4, CPLX2, RAB18, FRMPD4, SNTB1, AKAP5, PSMC5, ERC1, VCP, RNF19A, PKP4, MYO18A, EFNA5, YWHAE, GDI2, YWHAG, SHANK3, HIP1, DSCAM, SYT11, SPHK1, CHRM2, MACO1, SLC16A1, RHEB, ABI2, ARHGAP44, LRRC4B, BCL11A, RPS18, ABHD17A, SYNJ2, PJA2, USP8, APC2, CNTNAP1, KCND3, BAALC, TPGS1, CACNG7, GNAI2, SLC17A7, COL4A5, IQSEC2, PPM1H, HRAS, VDAC1, KCNIP3, LRP1, RNF216, ARPC2, SERPINE2, VPS18, BCR, RPL5, LRFN2, CYFIP1, IL1RAPL1, CTTNBP2, SH3GL2, SYN3, KCTD8, CORO1C, FBXL20, FARP1, AP2B1, NECTIN1, DLGAP1, CLCN3, RAB11A, MECP2, MAPK14, SRCIN1, ADCY8, PDE4B, GUCY1B1, MYH10, PTEN, STX19, P2RX7, LPAR1, AKAP9, SLC4A7, PTPRD, BLVRB, PACSIN1, ZDHHC2, EGLN1, ADORA2A, CALB2, GOPC, PRKACA, PLCG1, NRN1, NEFL, KCNIP2, DAG1, RAB21, NQO1, CHRNB2, SHANK1, PRRT1, GRIA3, CACNA1D, RGS10, ANK3, EGR3, ACTB, CAMKV, DBNL, GAK, CDK5R1, EXOC3, RAC1, MT-ND2, EFNB2, PTCH1, IQSEC1, C1QBP, CRYAB, MTOR, NRP2, TUBA1A, UTRN, RAB26, PLCB4, DLGAP2, PURA, WASF2, SHANK2, ZNRF1, SHISA6, RAPGEF2, ARF1, ITPKA, PTN, NOS1, DLG5, FXR1, NCS1, GRIK2, SPTBN1, SLC12A4, SYNGAP1, BNIP3, LRRTM2, DYNLL2, DLG3, ARHGAP39, SNTB2, PDE2A, PPP3CB, DNM3, KCNC4, PTPRO, RPL38, SNAP25, CEP112, PSMC2, GRM1, EMB, ADGRA1, WFS1, NMNAT2, PCDH15, TBC1D24, CHRNA9, STON1, GABRG3, DLGAP3, GLS, FRRS1L, TPPP, GABRA5, CADPS2, SEC22B, SCAMP1, GRIPAP1, STX12, NRG3, RPS6KB1, NRG1, ADAM23, NTNG2, ELAVL1, CPEB4, SLC32A1, NCDN, RAB35, FXYD6, DSCAML1, SRGAP2, STON2, ADGRL1, SYNGR1, SNAP29, PPFIBP2"
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,3.285900898591489e-9,1.2109366286534285e-5,0.7749390301364363,-0.39959840572463234,-1.7590733865394534,470,"KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, LYN, RHOQ, YWHAH, PTPN3, NETO2, SLC6A9, FGF14, CTTNBP2NL, KCNJ10, SLC43A2, ARL6IP1, BIN1, RSC1A1, TACO1, DLG2, GEM, SLC8A1, GRIA4, APP, AHNAK, PDPK1, PRKAG2, CALM3, CACNA1C, CACNA1A, SCN2A, UBASH3B, DAPK1, CACNB4, KCNIP4, CACNA1H, KCNC3, KCNIP1, CACNA2D4, KCNH8, SNCA, TMEM38A, NALCN, EPHB2, PLCG2, FMR1, SCN3B, DNM2, KCNJ16, FHL1, KCNQ3, CBARP, SLC30A5, WNK3, KCNK6, YWHAE, PKD2, SHANK3, RYR2, OXSR1, TMEM109, WDR1, KCND3, CACNG7, RIPK1, PER2, KCNIP3, PRKCE, APPL2, ACSL5, RASGRF1, TPCN1, UBQLN1, MAPK14, PDE4B, PTEN, P2RX7, AKAP9, ASPSCR1, GOPC, PRKACA, PLCG1, KCNG4, CLIC1, NEFL, KCNK13, KCNIP2, KCNU1, THY1, SHANK1, GRIA3, CACNA1D, KCNQ1, DPP6, ANK3, ACTB, GPD1L, PINK1, MTOR, KCNH7, UTRN, EPO, SHANK2, SHISA6, ARF1, TRPC1, NOS1"
GO_NEURON_TO_NEURON_SYNAPSE,1.0898129826002544e-8,3.21298663530207e-5,0.7477396631498854,-0.41891915589261314,-1.8084800251981399,342,"RAPGEF4, RPL23, CACNG4, SHISA9, LYN, MAP1B, ADGRB1, ADORA1, NETO2, KPNA1, LRRTM3, SLC6A9, GRIN3A, DGKZ, PALM, SIPA1L1, SNAP47, DLG2, STAT3, RPL18A, RPS14, HOMER2, SLC8A1, DGKI, PDPK1, PRKCZ, CACNA1C, TMEM108, RPS19, DISC1, LRRC4C, GRIK4, RPL14, ERBB4, CTNND1, NRGN, FMR1, MPP2, ITPR1, DNM2, CNN3, NCK2, CLSTN2, SH3GL3, FRMPD4, AKAP5, RNF19A, PKP4, SHANK3, SYT11, CHRM2, RHEB, ARHGAP44, LRRC4B, BCL11A, RPS18, ABHD17A, PJA2, USP8, KCND3, BAALC, CACNG7, BCR, LRFN2, SH3GL2, SYN3, NECTIN1, DLGAP1, SRCIN1, ADCY8, PDE4B, AKAP9, ZDHHC2, EGLN1, ADORA2A, GOPC, SHANK1, DBNL, CDK5R1, MT-ND2, EFNB2, PTCH1, IQSEC1, CRYAB, PLCB4, DLGAP2, SHANK2, SHISA6, ARF1, NOS1, DLG5, FXR1, NCS1, GRIK2, SPTBN1, SYNGAP1, BNIP3, LRRTM2, DYNLL2, DLG3, DNM3, PTPRO, RPL38, GRM1, ADGRA1, DLGAP3, CPEB4, SRGAP2, ADGRL1, SYT12, HOMER1, SYT7, CDKL5, BACE1, DLG4, PRR7, SLC30A1, SYNJ2BP, LRFN1, GNG3, EPHA7, GRM7, INPP4A, CACNG2, CACNG5, NPTN, DNAJC6, PAK2, UNC13B, GRIA1, PRR12, TIAM1, CACNG8, SHISA8, GRIN2A, CTNNB1"
GO_REGULATION_OF_TRANSPORT,4.827062059314213e-8,1.1859286969391803e-4,0.7195128263389107,-0.3021779685530253,-1.428972912315651,1518,"RAPGEF4, KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, LYN, MAP1B, RHOQ, RAB8B, YWHAH, ADORA1, PTPN3, NDFIP1, NETO2, DOCK2, SLC6A9, ANGPT1, FGF14, GRIN3A, CTTNBP2NL, DISP3, WNT7A, SV2A, MPC2, KCNJ10, EDNRB, SLC43A2, INHBA, ARL6IP1, BIN1, RSC1A1, TACO1, DLG2, GEM, STAT3, ERP29, FABP3, HOMER2, SLC12A2, SLC8A1, DGKI, GRIA4, PPP1R11, APP, ANO1, AHNAK, PDPK1, PRKCZ, SFRP1, BAG3, PRKAG2, CALM3, SNCAIP, CACNA1C, CRY1, TLR4, MCTP1, CACNA1A, CAMK2B, SCN2A, SCYL2, GNAS, UBASH3B, HPS4, EPHA5, DAPK1, NKAIN2, CACNB4, KCNIP4, CACNA1H, ANP32B, NUS1, KCNC3, AAAS, KCNIP1, AXL, PACSIN2, ATP2B1, WWC1, CACNA2D4, CALR, KCNH8, MSN, TFDP2, HSP90AB1, SNCA, PRKAA1, KHDRBS1, TMEM38A, NALCN, EPHB2, SYT10, PLCG2, SOX4, BRSK1, ARHGAP1, TGFB2, SNX3, FMR1, SCN3B, ITPR1, INHBB, DNM2, RAB7A, GCLC, KCNJ16, PKIA, FHL1, CNST, NKAIN3, ZIC1, MUL1, PCNT, SH3GL3, KCNQ3, CBARP, SLC30A5, WNK3, AIMP1, CPLX2, SOX11, ZPR1, KCNK6, AKAP5, LYPLA1, XPO1, ITPR2, DDX58, PRKD1, MYO18A, EFNA5, YWHAE, GPI, PKD2, YWHAG, SHANK3, RYR2, HIP1, STK11, SAE1, SYT11, SPHK1, OXSR1, PFKFB2, CHRM2, MIDN, SLC16A1, BTBD9, ARHGAP44, RDX, TPR, KMT2A, MAP2K2, SNX5, TMEM109, WDR1, KCND3, LRP5L, LRP5, CD33, CACNG7, RAB31, GNAI2, SLC17A7, RIPK1, PLPP4, PER2, SLC8B1, HRAS, KCNIP3, LRP1, PRKCE, SERPINE2, VPS18, BCR, CYFIP1, IL1RAPL1, SH3GL2, APPL2, BMP2K, ACSL5, RASGRF1, TPCN1, FBXL20, RAP1B, JUP, AP2B1, MYOM1, RUFY1, UBQLN1, NCBP2, USP36, MICALL2, MLLT6, TRAF2, RAB11A, TBC1D20, MAPK14, SRCIN1, ADCY8, PDE4B, MYH10, PTEN, NFKB1, P2RX7, ATP5PF, AKAP9, NOLC1, RAB23, C12orf4, ANKRD13D, PACSIN1, ZDHHC2, PLA2G10, CIDEA, ASPSCR1, ADORA2A, HGS, NKAIN1, GOPC, PRKACA, PLCG1, KCNG4, CLIC1, BCAP31, ABCA1, NEFL, NUP153, KCNK13, DYNC1H1, KCNIP2, ATP8A2, KCNU1, THY1, RAB21, MBTPS1, CHRNB2, SHANK1, DNAJA1, EGF, GRIA3, ILDR1, TP63, PTPRJ, CACNA1D, REST, KCNQ1, DPP6, ANK3, ACTB, MAVS, UBE2L3, LMAN2, CDK5R1, KLF7, RAC1, TNFRSF11A, GPD1L, MCU, EFNB2, PTCH1, LPCAT3, PINK1, CRYAB, RINT1, ADCYAP1R1, ANXA2, MTOR, ANKRD13B, KCNH7, UTRN, EPO, PIK3CB, RGCC, RAB26, CTDSPL2, TTN, SHANK2, VPS4A, SHISA6, IL4, ARF1, TRPC1, NUMA1, NOS1, ZDHHC8, NCS1, CSK, IPO5, LRRTM2, PTPN11, PKIG, DLG3, PPARD, COX17, SORBS1, RANGAP1, EPHA3, LMAN1, PPP3CB, KIF5B, DNM3, AP2S1, SYTL4, SCFD1, TGFB1, KCNC4, SNAP25, TCF7L2, UBR5, MTCL1, PYCARD, WFS1, P3H1, RALB, BET1L, NCKAP1L, STON1, CADPS2, TRIM27, IFNGR1, CLIC4, PRELID1, GRIPAP1"
GO_CATION_TRANSMEMBRANE_TRANSPORT,9.247927950733401e-8,1.7109724742110253e-4,0.7049757151672383,-0.34296306398901305,-1.554983740517114,738,"KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, SLC39A10, COX6A1, FKBP1A, LYN, YWHAH, PTPN3, NETO2, SLC6A9, FGF14, GRIN3A, SLC6A11, COX7A2, COX7C, KCNJ10, SLC43A2, COX6B1, BIN1, TACO1, DLG2, GEM, FAM155A, SLC12A2, SLC8A1, GRIA4, APP, ANO1, AHNAK, PDPK1, CALM3, CACNA1C, CACNA1A, SCN2A, ATP5F1B, UBASH3B, TMEM163, SLC20A1, DAPK1, CACNB4, KCNIP4, CACNA1H, ATP6V0A2, MT-CO1, KCNC3, KCNIP1, ATP2B1, CACNA2D4, KCNH8, MAGT1, SEC61A1, SLC2A10, SNCA, TMEM38A, NALCN, EPHB2, PLCG2, CNNM4, SLC25A25, FMR1, SLC6A20, SCN3B, ITPR1, DNM2, KCNJ16, FHL1, SLC24A3, COX8A, SLC36A2, KCNQ3, CBARP, SLC30A5, WNK3, MMGT1, KCNK6, ITPR2, COX7B2, YWHAE, PKD2, SHANK3, RYR2, OXSR1, SLC33A1, SLC7A2, KCND3, CACNG7, MCOLN1, SLC17A7, ATP6V0C, SLC8B1, VDAC1, KCNIP3, COX10, PRKCE, SLC25A15, PIEZO1, RASGRF1, TPCN1, CALHM2, UBQLN1, CLCN3, SLC39A1, PDE4B, PTEN, ATP6V0E2, P2RX7, ATP5PF, SLC39A11, AKAP9, SLC4A7, PRKACA, PLCG1, KCNG4, NEFL, PIEZO2, KCNK13, KCNIP2, KCNU1, THY1, ATP5PO, MT-CO2, SHANK1, GRIA3, SLC4A4, CACNA1D, KCNMB2, SLC25A14, KCNQ1, DPP6, ANK3, GPD1L, MCU, SLC25A38, PINK1, ANXA2, KCNH7, UTRN, RASA3, EPO, CCDC51, SHANK2, SHISA6, UNC80, ARF1, TRPC1, NOS1, NCS1, SLC12A4, ATP6V0A4"
GO_CATION_CHANNEL_COMPLEX,9.285516446433894e-8,1.7109724742110253e-4,0.7049757151672383,-0.4736219078186605,-1.9125733116278563,195,"OLFM3, KCNJ3, CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, GRIN3A, DLG2, GRIA4, CALM3, CACNA1C, CACNA1A, SCN2A, CNTNAP2, CACNB4, GRIK4, KCNIP4, CACNA1H, KCNC3, KCNIP1, CACNA2D4, OLFM2, SCN3B, KCNJ16, KCNQ3, KCNK6, PKD2, RYR2, KCND3, CACNG7, KCNIP3, PDE4B, AKAP9, PRKACA, KCNG4, KCNIP2, SHANK1, GRIA3, CACNA1D, KCNMB2, KCNQ1, DPP6, MCU, SHISA6, UNC80, TRPC1, NOS1, GRIK2, DLG3, KCNC4, SNAP25"
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,1.176625960394156e-7,1.9271825869078058e-4,0.7049757151672383,-0.3845232875224922,-1.6748850418953405,417,"CACNB2, CACNG4, SHISA9, MAP1B, ADGRB1, YWHAH, ADORA1, MAP1A, FGF14, GRIN3A, DGKZ, WNT7A, KCNJ10, LGMN, SIPA1L1, SNAP47, STAT3, SLC12A2, DGKI, APP, TNR, PRKCZ, CALM3, SNCAIP, MCTP1, CACNA1A, CAMK2B, EIF4EBP2, TMEM108, DISC1, LRRC4C, DLGAP4, GRIK4, PACSIN2, SNCA, EPHB2, BRSK1, NRGN, FMR1, MPP2, STAU1, CLSTN2, CPLX2, GNAI1, AKAP5, PSMC5, RNF19A, YWHAG, SHANK3, SYT11, SQSTM1, CHRM2, BTBD9, RARA, USP8, CELF4, CACNG7, GNAI2, IQSEC2, HRAS, PRKCE, RNF216, SERPINE2, VPS18, BCR, LRFN2, CYFIP1, SYN3, RASGRF1, FBXL20, RAP1B, DLGAP1, RAB11A, MECP2, ADCY8, GUCY1B1, PTEN, ZDHHC3, AKAP9, ZDHHC2, EGLN1, ADORA2A, CALB2, PRKACA, PLCG1, CHRNB2, SHANK1, CACNA1D, PINK1, MTOR, RAB26, PLCB4, DLGAP2, SHANK2, SHISA6, RAPGEF2, PHF24, ARF1, ITPKA, PTN, NCS1, GRIK2, SYNGAP1, LRRTM2, PPP3CB, KIF5B, KCNC4, SNAP25, EIF2AK4, GRM1, KRAS, YTHDF1, DLGAP3, NRG3, NTNG2, NCDN, PLCL1, SYNGR1, SYT12, CUX2, HOMER1, VGF, SYT7, BACE1, DLG4, PRKN, SLC30A1, CPLX1"
GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT,1.447139061356242e-7,2.1332276903452362e-4,0.6901324587967956,-0.42638478943873764,-1.803778572960985,282,"CACNB2, CALM1, CACNG4, SHISA9, FKBP1A, LYN, YWHAH, PTPN3, NETO2, SLC6A9, FGF14, SLC43A2, BIN1, TACO1, DLG2, GEM, SLC8A1, GRIA4, APP, AHNAK, PDPK1, CALM3, CACNA1C, UBASH3B, DAPK1, CACNB4, KCNIP4, KCNIP1, SNCA, TMEM38A, EPHB2, PLCG2, FMR1, SCN3B, DNM2, FHL1, CBARP, SLC30A5, WNK3, YWHAE, PKD2, SHANK3, RYR2, OXSR1, CACNG7, KCNIP3, PRKCE, RASGRF1, UBQLN1, PDE4B, PTEN, AKAP9, PRKACA, PLCG1, NEFL, KCNIP2, THY1, SHANK1, GRIA3, CACNA1D, KCNQ1, DPP6, ANK3, GPD1L, PINK1, UTRN, EPO, SHANK2, SHISA6, ARF1, TRPC1, NOS1"
