pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,1e-10,6.412173913043479e-8,NA,0.5847392975251459,2.3816051237557447,134,"PRG4, FBN2, VTN, BGN, LAMB1, FBLN5, FBLN2, SPARC, EDIL3, COL18A1, CTHRC1, COL4A5, COL9A2, THBS2, NID2, FN1, LAMB2, FMOD, HSPG2, THBS1, TINAGL1, COL16A1, POSTN, AMELX, COL1A1, PRELP, AEBP1, PCOLCE, COL23A1, COL4A2, COL4A1, COL15A1, COL1A2, CHADL, LAMC1, CHI3L1, COL3A1, COL4A6, LUM, MATN2, LAMC2, FBLN1, LAMA1, IGFBP7, COL5A1, HAPLN1, DCN, LAMA4, EMILIN1, TGFBI, COL5A2, VWA1, SPON1, FGL2, COL13A1, TNC, OGN, COL6A3, COL11A2, FBN1, LAMA2, COL6A1"
GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,1e-10,6.412173913043479e-8,NA,0.5089060783600271,2.3387422299771052,353,"PRG4, FBN2, NCAM1, PTPRZ1, VTN, CLU, APOE, PTN, BGN, LAMB1, FBLN5, FBLN2, SPARC, WNT5B, HSP90B1, EDIL3, TNR, COL18A1, SPARCL1, ANGPTL2, CTHRC1, HTRA1, COL4A5, COL9A2, ANXA5, CTSZ, MEGF9, SERPINH1, THBS2, NID2, TIMP3, TIMP2, ANXA1, FN1, LAMB2, SEMA3B, OMD, CLEC3B, WNT5A, FMOD, HSPG2, COCH, THBS1, CALR, TINAGL1, ITIH5, COL16A1, LGALS1, POSTN, AMELX, COL1A1, CTSH, PRELP, PDGFB, LAMC3, AEBP1, SERPING1, CST3, PCOLCE, COL23A1, SCARA3, COL4A2, SERPINF1, COL4A1, COL15A1, COL1A2, LMAN1, CHADL, LAMC1, GPC1, CD151, COL3A1, COL4A6, ADAMTS10, LUM, FGFR2, MATN2, ANGPTL3, ITIH2, RARRES2, LAMC2, FBLN1, MXRA7, CTSD, CXCL12, LAMA1, S100A6, COL26A1, ADAMTS1, SDC2, C1QA, IGFBP7, HNRNPM, MMP2, COL5A1, HAPLN1, SFRP1, CSPG4, DCN, LAMA4, SERPINB6, CTSF, TGM2, EMILIN1, TGFBI, SOD3, P3H1, LEFTY2, MATN4, ICAM1, COL5A2, VWA1, FGFBP3, SPON1, BMP7, ANGPT1, FGL2, ANGPTL1, COL13A1, TNC, OGN, COL6A3, PCSK6, C17orf58"
GO_ENDOPLASMIC_RETICULUM_LUMEN,1e-10,6.412173913043479e-8,NA,0.5095579239573919,2.2857926399154853,268,"VTN, CLU, APOE, SPP1, F5, LAMB1, RNASET2, WNT5B, HSP90B1, COL18A1, SPARCL1, COL4A5, COL9A2, B2M, CTSZ, SERPINH1, FN1, LAMB2, WNT4, WNT5A, PDIA6, THBS1, CALR, MSLN, C4A, COL16A1, LGALS1, AMELX, COL1A1, WNT6, IGFBP4, PDGFB, CALU, CST3, COL23A1, CSF1, BACE1, PPIB, COL4A2, OS9, COL4A1, COL15A1, ERP29, COL1A2, SHISA5, LAMC1, RCN3, CANX, COL3A1, GPX8, COL4A6, PRSS23, TSPAN15, TOR1B, UGGT1, SIL1, QSOX1, ITIH2, GAS6, APLP2, FKBP7, DNAJB11, GPX7, NOTUM, PRKCSH, COL26A1, TGOLN2, SDC2, IGFBP7, KTN1, CRTAP, FKBP10, FMO1, COL5A1, PDIA3, MANF, MXRA8, GANAB, LIPC, EDEM3, FKBP14, P3H1, COL5A2, VWA1, SPON1, BMP15, COL13A1, CES2, TNC, COL6A3, ARSB, FAM20C, COL11A2, ARSI, FBN1, COL6A1, EOGT, CP, TOR2A, COLGALT2, JMJD8, FSTL3, COLGALT1, COL6A2, PDIA4, ADAM10, SERPIND1, PDGFC, ADAMTS5, COL27A1, RCN2, PDGFD, IGFBP3, TOR1A, COL4A3, APP, COL28A1, ADAMTS7, ERP44"
GO_EXTRACELLULAR_MATRIX,1e-10,6.412173913043479e-8,NA,0.47889364066002066,2.2685293944401446,463,"PRG4, FBN2, NCAM1, PTPRZ1, VTN, CLU, APOE, PTN, BGN, LAMB1, FBLN5, FBLN2, SPARC, WNT5B, HSP90B1, EDIL3, TNR, COL18A1, SPARCL1, ANGPTL2, CTHRC1, HTRA1, COL4A5, COL9A2, LRIG1, CD248, ANXA5, CTSZ, MEGF9, SERPINH1, THBS2, NID2, TIMP3, CCBE1, TIMP2, ANXA1, FLRT3, FN1, LAMB2, WNT4, SEMA3B, OMD, NDNF, CLEC3B, WNT5A, FMOD, FLRT2, CRISPLD2, HSPG2, COCH, THBS1, TRIL, CALR, TINAGL1, ITIH5, COL16A1, LGALS1, POSTN, AMELX, COL1A1, WNT6, CTSH, PRELP, PDGFB, LAMC3, AEBP1, SERPING1, CST3, PCOLCE, COL23A1, SCARA3, COL4A2, SERPINF1, SPOCK2, MMP14, COL4A1, COL15A1, ADAMTS12, COL1A2, LMAN1, CHADL, LAMC1, GPC1, CHI3L1, CD151, COL3A1, COL4A6, ADAMTS10, VEGFA, LUM, MMP19, FGFR2, LRRC32, MATN2, COLEC12, ANGPTL3, ITIH2, BCAN, RARRES2, LAMC2, CD180, FBLN1, MXRA7, CTSD, GPLD1, CXCL12, LAMA1, MMP15, S100A6, COL26A1, ADAMTS14, MFAP1, ADAMTS1, TIMP4, SDC2, C1QA, IGFBP7, HNRNPM, MMP2, COL5A1, HAPLN1, SFRP1, CSPG4, DCN, LAMA4, SERPINB6, CTSF, TGM2, EMILIN1, TGFBI, SOD3, P3H1, LEFTY2, MATN4, ICAM1, COL5A2, GLG1, VWA1, FGFBP3, SPON1, BMP7, ANGPT1, AC007325.4, DGCR6, FGL2, ANGPTL1, COL13A1, FGF1, HPSE, TNC, OGN, COL6A3, IGFALS, PCSK6"
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,1e-10,6.412173913043479e-8,NA,0.4507620720576959,2.073507783582646,348,"FBN2, VTN, PDPN, SPP1, BGN, LAMB1, DPP4, FBLN5, FBLN2, SPARC, TNR, COL18A1, HTRA1, COL4A5, COL9A2, SERPINH1, NID2, TIMP2, FN1, LAMB2, NDNF, LOXL3, ITGA9, FMOD, SH3PXD2B, FLRT2, ITGA1, CRISPLD2, FGFR4, HSPG2, THBS1, COL16A1, DDR1, POSTN, COL1A1, TNFRSF1A, PDGFB, LAMC3, AEBP1, CAV2, CST3, ADAM12, VCAM1, COL23A1, COL4A2, SPOCK2, MMP14, SLC2A10, COL4A1, CTSK, COL15A1, ADAMTS12, COL1A2, CHADL, LAMC1, COL3A1, COL4A6, ADAMTS10, PRDX4, LUM, MMP19, QSOX1, BCAN, GAS6, LAMC2, FBLN1, CAV1, ITGA3, KIF9, RGCC, LAMA1, ENG, MMP15, ADAMTS14, ADAMTS1, PDGFRA, ATP7A, CRTAP, RECK, MMP2, POMT1, SMAD3, COL5A1, HAPLN1, CLASP1, DCN, LAMA4, FOXC1, EMILIN1, MPV17, TGFBI, LRP1, RB1, JAM2, TGFBR1, MATN4, ICAM1, COL5A2, VWA1, ITGA7, ST7, F11R, ITGB8, COL13A1, ATXN1L, TNC, COL6A3, CAPNS1, SOX9, COL11A2, FBN1, GFOD2, LAMA2, COL6A1, CAPN1, HSD17B12, SCUBE3, ITGB1, CD47, MMP24, TNXB, CAPN2, COLGALT1, COL6A2, NFKB2, EFEMP2, SULF2, ADAM10, RAMP2, LAMA5, ADAMTS5, COL27A1, SLC39A8"
GO_CELL_SURFACE,1e-10,6.412173913043479e-8,NA,0.4033361454719247,1.9592919484892575,681,"FGFBP1, NCAM1, IL13RA2, CD55, CLU, GFRA1, PTN, BGN, MET, ATP1B2, DPP4, ALCAM, CD9, EMP2, SPARC, WNT5B, PTPRT, PTPRJ, BST2, ENPEP, TNR, SLC6A1, KIT, LPAR1, SLC4A4, TSPAN8, LEPR, CD63, CD248, ANXA5, B2M, CTSZ, TFPI, SLC7A11, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, DSCAML1, ADGRA3, PKHD1, TIMP2, ANXA1, SDC4, GPRC5B, WNT4, AXL, WNT5A, CUBN, ITGA1, MPZL1, HEG1, THBS1, CALR, MSLN, CD59, NLGN3, MYO18A, RSPO2, LGALS1, IL31RA, LRP4, AMELX, WNT6, ACKR4, NOTCH3, VAMP5, TNFRSF1A, PDGFB, TNFRSF10B, TNFRSF10C, TNFRSF10D, EGFL8, P2RX7, VCAM1, PLAT, TNS1, BACE1, AQP4, CTSK, INTU, CRLF1, ERP29, PLXNB2, MSN, IL15, FCGRT, CD27, TGFA, ROR2, GPC1, CD151, TSPAN15, GSR, VEGFA, IL13RA1, LAMP1, ANTXR2, FGFR2, SLC7A5, BMP2, IL1R1, MR1, LRRC32, LRFN3, CD46, ANGPTL3, OSMR, THBD, TRPV2, CNTFR, ITGA3, PROM1, ADAM17, HFE, CXCL12, ADGRA2, S1PR1, IL6ST, CCRL2, ENG, FCGR2B, FZD1, SLC3A2, FZD6, ECE1, SCARB1, PDGFRA, SDC2, HYAL2, SLC1A3, CXCR6, AOC3, RER1, CDH5, ENPP3, IL15RA, SFRP1, IL1RAPL1, TLN1, CSPG4, MME, SCUBE2, PDIA3, KCNK2, NECTIN2, MXRA8, IL17RC, SCART1, CPM, LRP6, PKD1L3, NLGN2, VAMP1, JAM2, TGFBR1, ROBO2, ICAM1, ACKR3, ADGRG6, ITGA7, ROBO1, CFTR, ENPP1, PDGFRB, SMIM1, LDLR, TRPV4, ITGB8, PLA2R1, SLC1A2, EPO, FZD10, TNFRSF12A, CD40, LAYN, PCSK6, TSHR, CACNG4, ADA, SLC1A4, HSPA2, MPL, SCARA5"
GO_WOUND_HEALING,1e-10,6.412173913043479e-8,NA,0.4175086081218081,1.956624317773038,428,"VTN, APOE, PDPN, F5, GSN, CD9, SPARC, WNT5B, TSPAN8, DOCK6, ANXA5, ABAT, KANK1, ARHGAP24, TFPI, SLC7A11, P2RX4, PROS1, FLNA, ANXA1, SDC4, FN1, WNT4, AXL, NDNF, PIK3R1, ITGA9, WNT5A, WFDC1, THBS1, CD59, DDR1, ERBB3, POSTN, COL1A1, FYN, PDGFB, P2RX7, SERPING1, PLAT, MYOF, PRKCQ, COL1A2, LMAN1, MYH10, PRKCA, IGF1, CD151, COL3A1, MICAL1, CASP3, VEGFA, FGFR2, ITPR1, ALOX12, GAS6, FBLN1, THBD, PPARA, CAV1, PLEC, ADRA2A, OCLN, ADAM17, DTNBP1, C1QTNF1, RCOR1, PRKG1, ADIPOR2, FZD6, SCARB1, PDGFRA, CELSR1, P2RX6, MYH9, VAV3, SMAD3, COL5A1, FZD7, DGKB, TLN1, CLASP1, HMGCR, PPARD, DCN, CAPZB, CDH3, MTOR, ARFGEF1, GNG2, EHD1, CLIC1, ITPR3, RREB1, TGFBR1, ARRB1, GATA4, PRSS56, PTK7, RAD51B, DGKA, RAB27A, PRKAR1A, PDGFRB, BLOC1S4, F11R, ACTB, PPL, FGF1, GPX1, HPSE, HPS5, XBP1, VANGL2, TNFRSF12A, TNC, CD40, ACTG1, MACF1, PEAR1, PDPK1, RHOA, MPL, PIK3CA, SH2B3, CADM4, ADRA2C, PTEN, HSPB1, IRF2, HBEGF, S100A8, CXCR4, FCER1G, STXBP3, EPPK1, ITGB1, TXK, AKAP1, SERPIND1, F2R, CLDN1, DGKD, ERBB2, PAFAH2, HDAC2, C6orf89, MYOZ1, CAPZA2, HRG, GNAS, ANXA6, CASK, TOR1A, PRKAR2B, C1QBP, PTPN11, CARMIL2"
GO_RESPONSE_TO_WOUNDING,1e-10,6.412173913043479e-8,NA,0.39963711879885877,1.9020046607078207,529,"VTN, APOD, APOE, PDPN, SPP1, PTN, F5, GSN, CD9, SPARC, WNT5B, TNR, TSPAN8, DOCK6, ANXA5, ABAT, KANK1, ARHGAP24, TFPI, SLC7A11, P2RX4, PROS1, FLNA, ANXA1, SDC4, FLRT3, FN1, LAMB2, WNT4, AXL, NDNF, PIK3R1, ITGA9, WNT5A, WFDC1, THBS1, CD59, DDR1, ERBB3, LGALS1, POSTN, COL1A1, FYN, PDGFB, P2RX7, SERPING1, CST3, PLAT, TSPO, MYOF, PRKCQ, COL1A2, LMAN1, MYH10, PRKCA, IGF1, CD151, COL3A1, MICAL1, CASP3, KREMEN1, VEGFA, FGFR2, MATN2, NREP, ITPR1, ALOX12, GAS6, FBLN1, THBD, PPARA, CAV1, PLEC, ADRA2A, OCLN, RGMA, ADAM17, DTNBP1, C1QTNF1, RCOR1, PRKG1, ADIPOR2, FZD6, SCARB1, PDGFRA, CELSR1, ATP7A, P2RX6, SLC1A3, MYH9, VAV3, SMAD3, CTNNA1, COL5A1, FZD7, DGKB, TLN1, CLASP1, HMGCR, PPARD, DCN, CAPZB, CDH3, KCNK2, MTOR, BCL2, ARFGEF1, GNG2, EHD1, CLIC1, ITPR3, LRP1, RREB1, ARF4, TGFBR1, ARRB1, MAPK8IP3, GATA4, PRSS56, PTK7, KLF4, JUN, RAD51B, DGKA, RAB27A, PRKAR1A, PDGFRB, BLOC1S4, F11R, ACTB, PPL, FGF1, GPX1, HPSE, SLC1A2, HPS5, XBP1, VANGL2, EPO, TNFRSF12A, TNC, CD40, ACTG1, MACF1, PEAR1, PDPK1, RHOA, MPL, PIK3CA, SH2B3, CADM4, ADRA2C, STK24, PTEN, HSPB1, IRF2, HBEGF, S100A8, CXCR4, MTR, FCER1G, STXBP3, EPPK1, ITGB1, PAX6, TXK, AKAP1"
GO_VASCULATURE_DEVELOPMENT,1e-10,6.412173913043479e-8,NA,0.36268315841506044,1.752320250217652,640,"FGFBP1, APOD, APOE, PDPN, PTN, FBLN5, PRKD1, EMP2, SPARC, ENPEP, SASH1, KIT, COL18A1, ANGPTL2, LEPR, ARHGAP24, ALDH1A2, CTNNB1, BTG1, TFAP2B, THBS2, HLA-G, CHD7, CCBE1, ANXA1, FN1, SAT1, FLT1, WNT4, RORA, NDNF, DNMT1, WNT5A, LEF1, FOXO1, HEG1, HSPG2, THBS1, HIF3A, OSR1, GLUL, COL1A1, CTSH, NOTCH3, PDGFB, ADAM12, ERRFI1, COL4A2, SERPINF1, MMP14, SLC2A10, COL4A1, RBPJ, COL15A1, HEY2, STARD13, COL1A2, MYH10, SVEP1, PRKCA, B9D1, CHI3L1, FGFR1, COL3A1, QKI, HDAC5, HK2, PTPRM, VEGFA, SPHK1, MMP19, FGFR2, SPRED1, TERT, ANGPTL3, FZD8, ACVR2B, NR2F2, PKD2, CAV1, GPLD1, RIN2, AHR, ADGRA2, RGCC, PTPN14, S1PR1, LAMA1, ENG, ADIPOR2, GAB1, CLDN5, HIPK2, EDNRA, TBX3, ADAMTS1, TJP1, PDGFRA, ATP7A, TNFSF12, VEGFD, RECK, MYH9, VAV3, MMP2, CDH5, GPER1, COL5A1, FOXJ2, SFRP1, HECTD1, RAP1A, HDAC7, RAPGEF3, NSDHL, CSPG4, SOX4, DCN, YAP1, PLXND1, LGALS8, PTGIS, FOXC1, EMILIN1, TGFBI, RNF213, LRP1, TGFBR1, LRP5, LRP5L, DAB2IP, SMAD6, C1GALT1, ROBO2, ACKR3, GATA4, TMEM231, FMNL3, PTK7, KLF4, JUN, ROBO1, RAPGEF1, TAB1, BMP7, ANGPT1, EPN2, PDGFRB, PAXIP1, LDLR, ITGB8, STAT1, ANGPTL1, EPHB1, FGF1, GPX1, HPSE, XBP1, ENPP2, JAK1, IL18, RAPGEF2, TNFRSF12A, STRA6, CD40, ACTG1"
GO_ANCHORING_JUNCTION,1e-10,6.412173913043479e-8,NA,0.35308251042030264,1.728106333979087,751,"AHNAK, THEMIS, GSN, DPP4, MAGI1, SHROOM3, ALCAM, CD9, HSP90B1, PTPRJ, KIT, STARD8, FABP7, TNS3, GJB2, ANXA5, AKAP12, ARHGAP24, B2M, KAZN, FXYD1, CTNNB1, CD81, SNTB1, FLNA, ANXA1, DLC1, DNMBP, SDC4, FLRT3, HEPACAM, FLT1, STXBP6, TIAM1, PIK3R1, PRAG1, FLRT2, FBLN7, ITGA1, PODXL, FGFR4, MPZL1, FRMD4B, HEG1, HSPG2, CNN3, TMEM47, CALR, CD59, FZD2, PDLIM2, VAMP5, CYBA, P2RX7, PARD3B, CAV2, GJC3, NF2, TNS1, CGNL1, PPIB, MMP14, FRMD4A, ATP1A2, CDH19, MSN, G3BP1, CDH20, TSPAN9, TLN2, CD151, AKR1B1, PTPRM, CORO1C, MARCKS, PPFIBP1, SORBS1, VEGFA, PMP22, PIP5K1C, SYNE2, YWHAB, CD46, S100A11, NOX4, GJB6, CCND1, VIM, MPDZ, DOCK7, CLTC, CPNE3, MDC1, PKD2, CAV1, SH3KBP1, PLEC, OCLN, ITGA3, ADAM17, NECTIN1, CLDN11, CDH24, FLNC, LAMA1, CYTH3, ENG, GAB1, FZD1, CLDN5, FGFRL1, MAP4K4, TJP1, NEXN, ADD1, PTPRU, PXN, FLII, RDX, RAB10, CYFIP1, SYNM, MYH9, PKP4, PARD6G, DDX58, CDH5, CTNNA1, CAP1, TLN1, CLASP1, FBLIM1, FAT1, EVL, CSPG4, MME, PDIA3, RND3, CDH3, NPHP1, SNAP23, NECTIN2, CORO2B, MXRA8, PATJ, TGM2, FHOD1, PKN2, HACD3, SNTB2, PRKCI, SHROOM2, LRP1, RPGRIP1L, TSPAN4, CNN2, SRP68, JAM2, TGFBR1, FAT2, ICAM1, RPL5, PTK7, RRAS2, CTTN, USP53, ZYX, PDGFRB, KIRREL1, DCHS1, RND1, F11R, IGSF11, TRPV4, LIMA1, ITGB8, ACTB, PPL, MPP4, COL13A1, ARHGAP17, JAK1, VANGL2, RAPGEF2, ACTN2, TNC, TNS2, ACTG1, EPB41L2, LAYN, RPL4, VSIG10, SCARB2, PDPK1, PARD3, CNTNAP1, REXO2, RHOA, PARD6B, CADM4, STARD10, NECTIN3, SHROOM4, KIFC3, MAPRE1, TRIOBP, PLEKHA7, ARVCF, TM4SF20, RPL18, CAT, PLEKHG5, MAGI2, ABCB4, CAPN1, TMOD3, RPL10A, HSPB1, IRF2, TES, GJC2, FRS2, MTDH, PPFIA1, EPPK1, ITGB1, JCAD, DSG2, FGFR3, PDLIM1, SYNPO2, JAG1, NUMB, EFNB2, ARHGAP22, CAPN2, BCAR3, HSPA1A, HSPA1B, ADAM10, TJAP1, LPP, PANX1, RAB13, LASP1, WNK4, CLDN12, CLDN1"
