pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GO_SPERM_PLASMA_MEMBRANE,2.023096154425691e-5,0.10676158635925562,0.5756102610711286,-0.9773175510131544,-1.7413897469358048,4,HSP90AB1
GO_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY,2.897980085756124e-5,0.10676158635925562,0.5756102610711286,-0.902167071122874,-2.0059268240607455,9,"HSP90AB1, HSP90AA1"
GO_ENDOCYTIC_VESICLE_LUMEN,2.7131434177046083e-5,0.10676158635925562,0.5756102610711286,-0.8282793241797819,-2.0109049043621074,12,"APOE, HSP90AA1, CALR, HSPH1, HSP90B1, SPARC"
GO_MHC_PROTEIN_COMPLEX_BINDING,7.67380959113511e-6,0.10676158635925562,0.5933254763964051,-0.8584637620867631,-2.0958545141080616,13,"HSP90AB1, ATP1B1, CD81, HSP90AA1"
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,6.134136101242843e-5,0.11138106832853549,0.5384340963099162,-0.28339131712575116,-1.3564664849134374,830,"HSP90AB1, TAF3, YWHAG, GRIK5, RPL13, CPE, CD81, NUMA1, PSEN1, AGK, KDELR1, SMURF1, SEC62, HSPA5, LAMP1, PRKAA1, DCLK2, PEX14, TOMM40, SUMO3, KPNB1, MARK4, ARNTL, ARL13B, PACSIN2, BICD2, MED1, PARD6A, NOL8, HSP90AA1, MAGED1, ATR, TIMM23B, TIMM23, PPP1R13B, SRP72, IPO5, GSK3B, PPP3R1, CD2AP, KPNA1, TSG101, SORT1, HIKESHI, PPP3CA, AIFM1, AP3B1, VPS37B, SGTB, GPC4, NUP54, OS9, HSD17B4, TARDBP, HUWE1, GNL3L, LARP7, TP53, GOLGB1, GGA1, IDH1, AP2B1, ZNF423, PAQR3, DIAPH1, CALR, ARL2, TOMM34, VPS35, IFT140, UBE2D2, EIF2AK3, TOMM20L, SRC, TIMM21, NMT1, HDAC3, SSR3, DKC1, PAM16, NUP214, FLCN, IPO11, NOP53, PACS1, CHAMP1, RTN4, CACNG4, CCT4, NPEPPS, DYNC2H1, AKAP11, PARP1, ACOT8, RPAIN, ZPR1, BARD1, IFT122, WDR35, PAX6, WASHC2C, WASHC2A, RAB3GAP1, PARK7, MDM2, MGAT3, SNF8, ACAA1, MAU2, TIA1, PIK3R4, BAG4, BCL2L11, BBS4, SAE1, GRPEL2, C2CD3, VPS13C, PRICKLE1, VPS37A, ROCK2, CTCF, TP53BP2, STAT3, SCRIB, TSC2, ZW10, WRAP73, SRP68, ZFAND2B, RPS21, UBE2D1, ACOT2, VPS13D, MLYCD, RCC2, SH3BP4, TMEM30A, MID1, DISC1, GRPEL1, BMP7, SLF2, ZDHHC3, VPS28, UBE2D3, PCM1, RPS8, FLNA, KNL1, CEP250, GSG1L, STIL, DCTN2, SCARB2, PKIA, NUMB, GCC2, PEX19, MAPK14, TNPO2, ANKRD13A, CC2D2A, BRCA2, UBE2L3, RABEP1, OTUD7B, MCRS1, DNAJC15, TULP2, ARIH2, DDX1, BCAP31, PTTG1IP, MIA3, RDX, UBE2J2, IPO8, DDRGK1, BCL2, NUP85, RPA1, ZBTB7A, ARL5C, IFT20, GAK, MPV17, SH3GLB1, PIK3R1, NUP93, GAS2L1"
HP_COGNITIVE_IMPAIRMENT,3.9710169440544424e-5,0.11138106832853549,0.557332238758646,-0.31811944673846865,-1.4663007534439139,513,"APOE, PRNP, CPLX1, YWHAG, BMPR1A, PSEN1, ITPR1, IKBKG, RBM28, VCP, FGD1, TRAK1, DNAJC13, GM2A, PEX14, TOMM40, ADAMTSL4, SEMA4A, GRIN2D, BRAF, VAMP1, HCN1, TUBB4A, TBC1D24, ATR, HEPACAM, CAMTA1, SYNGAP1, SLC18A2, ATP6V0A2, CUX2, FMR1, ACTB, PPP3CA, AIFM1, SDHB, KCNA2, SLC13A5, PNKP, GPC4, KIF5A, HSD17B4, TARDBP, GABRG2, TTC37, TIMMDC1, TP53, DCTN1, WFS1, CHRM3, MTO1, SPG11, LTBP4, EEF1A2, ATRIP, TTC19, EIF4G1, JPH3, VPS35, SQSTM1, IFT140, PRKAR1A, KCNQ2, MTFMT, ZFYVE26, SCN9A, SMARCB1, CCDC78, SLC6A1, ATXN1, TUBB2B, CNTNAP2, FUS, SUMF1, ATP1A2, AASS, COL18A1, CHD2, KMT2A, COL4A1, SLC25A4, RAB39B, DNMT1, PARK7, COMT, FAN1, SPTBN2, BBS12, VPS13C, KCNT1, PRICKLE1, VPS37A, NECAP1, GLA, TSC2, OPA3, NPHP1, ATXN2, KCND3, MCOLN1, MT-ATP6, SLC25A15, MT-CO1, BSCL2, CHI3L1, FGFR3, GLB1, ATG5, HIBCH, FLNA, TPRKB, SCARB2, PEX19, PSEN2, SLC1A2, ARL6IP6, FA2H, PRKCG, PSAP, METTL23, SMC3, FBN1, APP, IRAK1, LAMA2, COQ2, ERCC4, OCRL, RRM2B, AUH, NDUFA6, ERF, ATP13A2, CLMP, B3GALNT2, KATNB1, DNAJC6"
GO_SPERM_HEAD,5.4443371063821034e-5,0.11138106832853549,0.557332238758646,-0.9379834660320279,-1.8539215253752495,6,"HSP90AB1, DDX6"
GO_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY,6.802589678045735e-5,0.11138106832853549,0.5384340963099162,-0.8947962202863576,-1.926913924160866,8,"GRIN1, GRIN2B, GRIN2D, GRIN2A"
GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,5.203568536186693e-5,0.11138106832853549,0.557332238758646,-0.8750814077974293,-2.0000624605022446,10,"HSP90AB1, ATP1B1, CD81, HSP90AA1"
GO_DYSTROGLYCAN_BINDING,1.118954857019172e-4,0.1213347230965511,0.5384340963099162,0.8555165765597793,1.9267910052305368,10,"DMD, MAP2, AGRN, VCL, CLASP2, CLASP1"
